,route_id,direction_id,stop_id,dist_along_route
626,S90,0.0,200022.0,6937.12
627,S90,0.0,200023.0,7058.94
628,S90,0.0,202738.0,7354.47
629,S90,0.0,200033.0,8994.63
630,S90,0.0,202995.0,10803.17
631,S90,0.0,200041.0,11484.45
632,S90,0.0,805006.0,13363.97
633,X21,0.0,203463.0,0.0
634,X21,0.0,200375.0,1186.24
635,X21,0.0,200377.0,1512.9
636,X21,0.0,200381.0,2307.27
637,X21,0.0,200384.0,3032.42
638,X21,0.0,805165.0,3478.14
639,X21,0.0,202236.0,4547.53
640,X21,0.0,202239.0,6281.68
641,X21,0.0,905086.0,6965.33
642,X21,0.0,905160.0,18750.67
643,X21,0.0,403239.0,48545.66
644,X21,0.0,403240.0,48752.67
645,X21,0.0,403242.0,49146.9
646,X21,0.0,403245.0,49921.46
647,X21,0.0,403247.0,50280.91
648,X21,0.0,403248.0,50501.03
649,X21,0.0,403249.0,50805.27
650,S74,0.0,905180.0,0.0
651,S74,0.0,202073.0,2168.01879518
652,S74,0.0,905130.0,2532.58
653,S74,0.0,203545.0,3094.45555556
