,trip_id,route_id,stop_id,vehicle_id,time_of_day,date,dist_along_route,stop_num_from_call,estimated_arrival_time,actual_arrival_time
4,CA_A6-Weekday-SDon-043500_X1011_315,X11,201947,2670.0,12:25:00,20160129.0,2947.1484375,2.0,83.0974314875,159.0
5,MA_A6-Weekday-SDon-046500_X1242_602,X11,201947,2705.0,12:25:00,20160129.0,214.455298246,9.0,660.69125998,2140.76501428
6,MA_A6-Weekday-SDon-044500_X1011_603,X11,201947,2896.0,12:25:00,20160129.0,0.770322580645,9.0,568.319963473,775.230428582
7,MA_A6-Weekday-SDon-044500_X1011_603,X11,201947,2896.0,12:30:00,20160129.0,1105.85125,6.0,344.753314637,475.230428582
8,CA_A6-Weekday-SDon-037500_MISC_433,X11,404891,2653.0,12:00:00,20160129.0,22032.13125,5.0,1377.10133914,975.203608942
9,CA_A6-Weekday-SDon-041000_X1011_309,X11,404891,2224.0,12:00:00,20160129.0,989.015714286,24.0,4160.76353576,3675.73348156
10,MA_A6-Weekday-SDon-039500_X1011_601,X11,404891,2855.0,12:00:00,20160129.0,6650.13096774,9.0,2918.01087337,2636.48129485
11,CA_A6-Weekday-SDon-037500_MISC_433,X11,404891,2653.0,12:05:00,20160129.0,26482.2046875,5.0,1720.4167508,675.203608942
12,CA_A6-Weekday-SDon-041000_X1011_309,X11,404891,2224.0,12:05:00,20160129.0,3358.41171875,18.0,3720.39033735,3375.73348156
13,MA_A6-Weekday-SDon-039500_X1011_601,X11,404891,2855.0,12:05:00,20160129.0,7949.1683871,7.0,2776.4050064,2336.48129485
14,MA_A6-Weekday-SDon-042500_X1011_602,X11,404891,2845.0,12:10:00,20160129.0,498.434713376,25.0,4200.54895186,4062.03346214
15,CA_A6-Weekday-SDon-037500_MISC_433,X11,404891,2653.0,12:10:00,20160129.0,28798.718125,5.0,1899.1317261,375.203608942
16,CA_A6-Weekday-SDon-041000_X1011_309,X11,404891,2224.0,12:10:00,20160129.0,4450.29225806,15.0,3408.93338925,3075.73348156
17,MA_A6-Weekday-SDon-039500_X1011_601,X11,404891,2855.0,12:10:00,20160129.0,11338.5787097,6.0,2135.17083735,2036.48129485
18,MA_A6-Weekday-SDon-042500_X1011_602,X11,404891,2845.0,12:15:00,20160129.0,2286.36774194,21.0,3965.14913203,3762.03346214
19,CA_A6-Weekday-SDon-037500_MISC_433,X11,404891,2653.0,12:15:00,20160129.0,29851.0065625,2.0,230.880975468,75.2036089416
20,CA_A6-Weekday-SDon-041000_X1011_309,X11,404891,2224.0,12:15:00,20160129.0,6198.16875,10.0,3018.68005205,2775.73348156
21,MA_A6-Weekday-SDon-039500_X1011_601,X11,404891,2855.0,12:15:00,20160129.0,12897.5,6.0,2243.65851881,1736.48129485
22,CA_A6-Weekday-SDon-043500_X1011_315,X11,404891,2670.0,12:20:00,20160129.0,1874.0725,22.0,4018.79627214,4106.68417597
23,MA_A6-Weekday-SDon-044500_X1011_603,X11,404891,2896.0,12:20:00,20160129.0,3.98,26.0,4262.13514549,4373.04032799
24,MA_A6-Weekday-SDon-042500_X1011_602,X11,404891,2845.0,12:20:00,20160129.0,3917.163125,17.0,3650.84634038,3462.03346214
25,CA_A6-Weekday-SDon-041000_X1011_309,X11,404891,2224.0,12:20:00,20160129.0,7604.04,8.0,2904.38177514,2475.73348156
26,MA_A6-Weekday-SDon-039500_X1011_601,X11,404891,2855.0,12:20:00,20160129.0,17169.6996774,6.0,2540.9673314,1436.48129485
27,CA_A6-Weekday-SDon-043500_X1011_315,X11,404891,2670.0,12:25:00,20160129.0,2947.1484375,19.0,3775.52514083,3806.68417597
28,MA_A6-Weekday-SDon-044500_X1011_603,X11,404891,2896.0,12:25:00,20160129.0,0.770322580645,26.0,4260.74767282,4073.04032799
29,MA_A6-Weekday-SDon-042500_X1011_602,X11,404891,2845.0,12:25:00,20160129.0,5024.959375,13.0,3292.05079,3162.03346214
30,CA_A6-Weekday-SDon-041000_X1011_309,X11,404891,2224.0,12:25:00,20160129.0,9108.67483871,6.0,1979.98846711,2175.73348156
31,MA_A6-Weekday-SDon-039500_X1011_601,X11,404891,2855.0,12:25:00,20160129.0,20651.685625,5.0,1270.60236453,1136.48129485
32,CA_A6-Weekday-SDon-043500_X1011_315,X11,404891,2670.0,12:30:00,20160129.0,3915.15948454,17.0,3650.21179281,3506.68417597
33,MA_A6-Weekday-SDon-044500_X1011_603,X11,404891,2896.0,12:30:00,20160129.0,1105.85125,23.0,4037.18102398,3773.04032799
34,MA_A6-Weekday-SDon-042500_X1011_602,X11,404891,2845.0,12:30:00,20160129.0,6550.99904762,10.0,3087.85263511,2862.03346214
35,CA_A6-Weekday-SDon-041000_X1011_309,X11,404891,2224.0,12:30:00,20160129.0,11839.1006452,6.0,2170.00291299,1875.73348156
36,MA_A6-Weekday-SDon-039500_X1011_601,X11,404891,2855.0,12:30:00,20160129.0,25707.6563636,5.0,1660.66169723,836.481294854
37,CA_A6-Weekday-SDon-041000_X1011_309,X11,201950,2224.0,12:00:00,20160129.0,989.015714286,9.0,682.920598734,593.548945427
38,CA_A6-Weekday-SDon-041000_X1011_309,X11,201950,2224.0,12:05:00,20160129.0,3358.41171875,3.0,242.547400329,293.548945427
39,MA_A6-Weekday-SDon-042500_X1011_602,X11,201950,2845.0,12:10:00,20160129.0,498.434713376,10.0,722.706014838,735.611692015
40,MA_A6-Weekday-SDon-042500_X1011_602,X11,201950,2845.0,12:15:00,20160129.0,2286.36774194,6.0,487.30619501,435.611692015
41,CA_A6-Weekday-SDon-043500_X1011_315,X11,201950,2670.0,12:20:00,20160129.0,1874.0725,7.0,540.95333512,770.674008811
42,MA_A6-Weekday-SDon-044500_X1011_603,X11,201950,2896.0,12:20:00,20160129.0,3.98,11.0,784.292208469,1263.95453905
43,MA_A6-Weekday-SDon-042500_X1011_602,X11,201950,2845.0,12:20:00,20160129.0,3917.163125,2.0,173.00340336,135.611692015
44,CA_A6-Weekday-SDon-043500_X1011_315,X11,201950,2670.0,12:25:00,20160129.0,2947.1484375,4.0,297.68220381,470.674008811
45,MA_A6-Weekday-SDon-046500_X1242_602,X11,201950,2705.0,12:25:00,20160129.0,214.455298246,11.0,875.276032302,2360.06914072
46,MA_A6-Weekday-SDon-044500_X1011_603,X11,201950,2896.0,12:25:00,20160129.0,0.770322580645,11.0,782.904735795,963.954539054
47,CA_A6-Weekday-SDon-043500_X1011_315,X11,201950,2670.0,12:30:00,20160129.0,3915.15948454,2.0,172.368855788,170.674008811
48,MA_A6-Weekday-SDon-044500_X1011_603,X11,201950,2896.0,12:30:00,20160129.0,1105.85125,8.0,559.338086959,663.954539054
49,CA_A6-Weekday-SDon-041000_X14_308,X14,203616,2210.0,12:00:00,20160129.0,3028.38629032,5.0,304.858065552,424.988147821
50,CA_A6-Weekday-SDon-041000_X14_308,X14,203616,2210.0,12:05:00,20160129.0,4099.34984375,1.0,6.29076635334,124.988147821
51,CA_A6-Weekday-SDon-042000_X14_309,X14,203616,2213.0,12:10:00,20160129.0,698.076969697,12.0,688.325566924,649.835488405
52,MA_A6-Weekday-SDon-043000_MISC_651,X14,203616,2815.0,12:10:00,20160129.0,40.47,14.0,803.571603088,945.980854951
53,CA_A6-Weekday-SDon-042000_X14_309,X14,203616,2213.0,12:15:00,20160129.0,2569.66064516,6.0,378.18311296,349.835488405
54,MA_A6-Weekday-SDon-043000_MISC_651,X14,203616,2815.0,12:15:00,20160129.0,1409.18064516,9.0,543.343598404,645.980854951
55,CA_A6-Weekday-SDon-042000_X14_309,X14,203616,2213.0,12:20:00,20160129.0,4374.991875,1.0,59.367225152,49.8354884048
56,MA_A6-Weekday-SDon-043000_MISC_651,X14,203616,2815.0,12:20:00,20160129.0,2850.83,5.0,274.688354622,345.980854951
57,CA_A6-Weekday-SDon-044000_X14_310,X14,203616,2646.0,12:25:00,20160129.0,862.50375,12.0,714.353690035,764.548675534
58,MA_A6-Weekday-SDon-043000_MISC_651,X14,203616,2815.0,12:25:00,20160129.0,4271.77387097,1.0,39.4920046954,45.9808549507
59,CA_A6-Weekday-SDon-044000_X14_310,X14,203616,2646.0,12:30:00,20160129.0,2632.20336842,6.0,386.365558467,464.548675534
60,CA_A6-Weekday-SDon-042000_X14_309,X14,201495,2213.0,12:10:00,20160129.0,698.076969697,7.0,354.74761512,327.470646275
61,MA_A6-Weekday-SDon-043000_MISC_651,X14,201495,2815.0,12:10:00,20160129.0,40.47,9.0,469.993651283,592.942853177
62,CA_A6-Weekday-SDon-042000_X14_309,X14,201495,2213.0,12:15:00,20160129.0,2569.66064516,1.0,44.6051611561,27.4706462753
63,MA_A6-Weekday-SDon-043000_MISC_651,X14,201495,2815.0,12:15:00,20160129.0,1409.18064516,4.0,209.7656466,292.942853177
