,segment_start,segment_end,segment_pair,time_of_day,day_of_week,date,weather,trip_id,travel_duration
0,200428.0,203884.0,"(200428, 203884)",13:02:51,0.0,20160111.0,0.0,CA_A6-Weekday-SDon-048000_MISC_478,38.867918
0,203605.0,202647.0,"(203605, 202647)",13:05:30,1.0,20160112.0,0.0,CA_A6-Weekday-SDon-048000_MISC_478,84.419103
0,200430.0,203605.0,"(200430, 203605)",13:05:58,2.0,20160113.0,0.0,CA_A6-Weekday-SDon-048000_MISC_478,79.211847
0,203884.0,200430.0,"(203884, 200430)",13:08:20,3.0,20160114.0,0.0,CA_A6-Weekday-SDon-048000_MISC_478,22.0
1,200430.0,203605.0,"(200430, 203605)",13:08:42,3.0,20160114.0,0.0,CA_A6-Weekday-SDon-048000_MISC_478,22.0
0,200428.0,203884.0,"(200428, 203884)",13:08:35,4.0,20160115.0,0.0,CA_A6-Weekday-SDon-048000_MISC_478,48.0
1,203884.0,200430.0,"(203884, 200430)",13:09:23,4.0,20160115.0,0.0,CA_A6-Weekday-SDon-048000_MISC_478,48.0
2,200430.0,203605.0,"(200430, 203605)",13:10:11,4.0,20160115.0,0.0,CA_A6-Weekday-SDon-048000_MISC_478,48.0
0,203884.0,200430.0,"(203884, 200430)",13:06:37,1.0,20160119.0,0.0,CA_A6-Weekday-SDon-048000_MISC_478,31.3333333333
1,200430.0,203605.0,"(200430, 203605)",13:07:08,1.0,20160119.0,0.0,CA_A6-Weekday-SDon-048000_MISC_478,31.3333333333
2,203605.0,202647.0,"(203605, 202647)",13:07:39,1.0,20160119.0,0.0,CA_A6-Weekday-SDon-048000_MISC_478,31.3333333333
0,203605.0,202647.0,"(203605, 202647)",13:08:49,2.0,20160120.0,0.0,CA_A6-Weekday-SDon-048000_MISC_478,110.407909
0,201730.0,203616.0,"(201730, 203616)",13:19:00,3.0,20160121.0,0.0,CA_A6-Weekday-SDon-048000_MISC_478,6.870993
0,200428.0,203884.0,"(200428, 203884)",13:04:37,4.0,20160122.0,2.0,CA_A6-Weekday-SDon-048000_MISC_478,50.661476
0,203884.0,200430.0,"(203884, 200430)",11:20:35,0.0,20160118.0,2.0,CA_H6-Weekday-037500_MISC_461,14.0
1,200430.0,203605.0,"(200430, 203605)",11:20:49,0.0,20160118.0,2.0,CA_H6-Weekday-037500_MISC_461,14.0
0,200428.0,203884.0,"(200428, 203884)",10:41:50,0.0,20160118.0,2.0,CA_H6-Weekday-033500_MISC_442,47.0
1,203884.0,200430.0,"(203884, 200430)",10:42:37,0.0,20160118.0,2.0,CA_H6-Weekday-033500_MISC_442,47.0
