,stop_id,route_id,shape_id,direction_id,dist_along_route
1442,200178,S84,S840031,0,762.83
1443,202177,S84,S840031,0,2754.15
1444,202185,S84,S840031,0,3999.9
1445,201650,S84,S840031,0,4628.57
1446,202572,S84,S840031,0,9482.83
1447,200340,S84,S840031,0,10041.62
1448,202231,S84,S840031,0,13778.72
1449,200460,S84,S840031,0,14641.83
1450,202620,S84,S840031,0,15151.03
1451,202234,S84,S840031,0,15452.34
1452,202235,S84,S840031,0,15629.8
1453,202236,S84,S840031,0,15971.61
1454,202610,S84,S840031,0,16202.59
1455,203649,S84,S840031,0,16455.55
1456,202237,S84,S840031,0,16990.18
1457,202239,S84,S840031,0,17705.77
1458,202240,S84,S840031,0,17930.91
1459,202241,S84,S840031,0,18374.67
1460,202242,S84,S840031,0,18669.5
1461,202628,S84,S840031,0,19226.45
1462,203569,S84,S840031,0,19340.96
1463,203517,S84,S840031,0,19773.23
1464,203855,S84,S840031,0,20007.59
1465,203519,S84,S840031,0,20299.81
1466,203552,S84,S840031,0,20608.14
1467,203665,S84,S840031,0,20863.83
1468,203521,S84,S840031,0,21081.06
1469,203522,S84,S840031,0,21493.36
1470,203523,S84,S840031,0,21806.46
1471,203524,S84,S840031,0,22205.31
1472,203525,S84,S840031,0,22533.6
1473,203536,S84,S840031,0,22860.43
1474,202248,S84,S840031,0,23259.99
1475,202249,S84,S840031,0,23755.31
1476,203449,S84,S840031,0,24359.13
1477,203548,S84,S840031,0,24497.59
1478,203072,S84,S840031,0,24690.94
1479,202253,S84,S840031,0,24863.94
1480,202254,S84,S840031,0,25053.14
1481,202255,S84,S840031,0,25301.43
1482,203450,S84,S840031,0,25689.05
1483,905179,S84,S840031,0,27469.96
1484,202538,S96,S960057,0,0.1
1485,200176,S96,S960057,0,280.9
1486,905003,S96,S960057,0,759.35
1487,805003,S96,S960057,0,2911.91
1488,200306,S96,S960057,0,3707.94
1489,805002,S96,S960057,0,4250.75
1490,200310,S96,S960057,0,4668.05
1491,200314,S96,S960057,0,5363.14
1492,200315,S96,S960057,0,5703.54
1493,200317,S96,S960057,0,6197.03
1494,200318,S96,S960057,0,6440.46
1495,200319,S96,S960057,0,6631.22
1496,200320,S96,S960057,0,6769.22
1497,200322,S96,S960057,0,7094.69
1498,200323,S96,S960057,0,7303.53
1499,202600,S96,S960057,0,7651.1
1500,200327,S96,S960057,0,7909.7
1501,200329,S96,S960057,0,8283.4
1502,200330,S96,S960057,0,8489.92
1503,200331,S96,S960057,0,8733.08
1504,200332,S96,S960057,0,8908.81
1505,200333,S96,S960057,0,9180.0
1506,200334,S96,S960057,0,9545.92
1507,200335,S96,S960057,0,9802.66
1508,202830,S96,S960057,0,10173.86
1509,203381,S96,S960057,0,10458.5
1510,203382,S96,S960057,0,10873.28
1511,203383,S96,S960057,0,11099.3
1512,203576,S96,S960057,0,11887.95
1513,203829,S96,S960057,0,12346.34
1514,805040,S96,S960057,0,12548.31
1515,203384,S96,S960057,0,12915.42
1516,203577,S96,S960057,0,13644.35
1517,905114,S96,S960057,0,14406.62
1518,404923,X1,X10376,0,0.05
1519,404050,X1,X10376,0,391.13
1520,405177,X1,X10376,0,670.98
1521,402169,X1,X10376,0,1181.0
1522,404873,X1,X10376,0,1663.61
1523,404228,X1,X10376,0,2229.79
1524,400323,X1,X10376,0,2620.05
1525,404211,X1,X10376,0,3265.31
1526,402130,X1,X10376,0,3670.36
1527,400145,X1,X10376,0,4014.95
1528,404993,X1,X10376,0,4640.57
1529,404184,X1,X10376,0,5234.45
1530,403311,X1,X10376,0,5836.37
1531,405277,X1,X10376,0,6287.42
1532,405276,X1,X10376,0,6762.61
1533,400163,X1,X10376,0,7064.63
1534,404201,X1,X10376,0,7526.54
1535,403971,X1,X10376,0,7935.15
1536,903117,X1,X10376,0,7975.15
1537,404189,X1,X10376,0,8212.38
1538,404190,X1,X10376,0,8462.02
1539,905150,X1,X10376,0,8942.23
1540,901109,X1,X10376,0,18256.22
1541,203345,X1,X10376,0,24770.02
1542,203694,X1,X10376,0,25347.71
1543,203347,X1,X10376,0,25846.34
1544,203728,X1,X10376,0,26148.97
1545,203348,X1,X10376,0,26446.28
1546,200700,X1,X10376,0,26706.53
1547,203695,X1,X10376,0,27309.22
1548,201106,X1,X10376,0,27923.29
1549,201108,X1,X10376,0,28327.7
1550,201110,X1,X10376,0,28660.24
1551,201112,X1,X10376,0,28992.82
1552,201113,X1,X10376,0,29273.67
1553,200237,X1,X10376,0,29768.72
1554,201117,X1,X10376,0,29971.4
1555,201118,X1,X10376,0,30262.27
1556,203696,X1,X10376,0,30827.39
1557,201124,X1,X10376,0,31291.37
1558,201126,X1,X10376,0,31730.58
1559,201128,X1,X10376,0,32230.94
1560,201130,X1,X10376,0,32756.73
1561,201132,X1,X10376,0,33098.3
1562,201133,X1,X10376,0,33723.48
1563,201136,X1,X10376,0,34206.95
1564,201137,X1,X10376,0,34472.77
1565,201139,X1,X10376,0,34849.65
1566,201141,X1,X10376,0,35284.21
1567,200367,X1,X10376,0,35625.4
1568,200368,X1,X10376,0,35915.65
1569,200371,X1,X10376,0,36425.26
1570,200375,X1,X10376,0,37513.59
1571,200377,X1,X10376,0,37840.25
1572,200380,X1,X10376,0,38480.02
1573,200381,X1,X10376,0,38634.62
1574,200382,X1,X10376,0,38851.27
1575,200384,X1,X10376,0,39359.78
1576,905046,X1,X10376,0,39939.34
1577,405013,X10,X100224,0,0.21
1578,403617,X10,X100224,0,175.9
1579,402226,X10,X100224,0,339.72
1580,402227,X10,X100224,0,492.43
1581,404215,X10,X100224,0,883.91
1582,404204,X10,X100224,0,1508.01
1583,404205,X10,X100224,0,1958.4
1584,400555,X10,X100224,0,2627.06
1585,400144,X10,X100224,0,3382.24
1586,400145,X10,X100224,0,3746.14
1587,404993,X10,X100224,0,4371.76
1588,400153,X10,X100224,0,5002.36
1589,403311,X10,X100224,0,5567.57
1590,405277,X10,X100224,0,6018.61
1591,405276,X10,X100224,0,6493.8
1592,404208,X10,X100224,0,6759.01
1593,404219,X10,X100224,0,7068.93
1594,404220,X10,X100224,0,7384.75
1595,404934,X10,X100224,0,7660.63
1596,404222,X10,X100224,0,8013.4
1597,404960,X10,X100224,0,8406.53
1598,901109,X10,X100224,0,18026.29
1599,203345,X10,X100224,0,24540.09
1600,203694,X10,X100224,0,25117.78
1601,203733,X10,X100224,0,26235.85
1602,200708,X10,X100224,0,26483.83
1603,203765,X10,X100224,0,28752.74
1604,203766,X10,X100224,0,29200.1
1605,203767,X10,X100224,0,29710.83
1606,203559,X10,X100224,0,30109.13
1607,203768,X10,X100224,0,30545.76
1608,203769,X10,X100224,0,30867.39
1609,203770,X10,X100224,0,31362.28
1610,203200,X10,X100224,0,32001.01
1611,202039,X10,X100224,0,32322.14
1612,200400,X10,X100224,0,32762.28
1613,200401,X10,X100224,0,33116.87
1614,203772,X10,X100224,0,33397.1
1615,203652,X10,X100224,0,33683.99
1616,202616,X10,X100224,0,34234.21
1617,200406,X10,X100224,0,34809.94
1618,200407,X10,X100224,0,35127.51
1619,200408,X10,X100224,0,35443.48
1620,200409,X10,X100224,0,35732.53
1621,200411,X10,X100224,0,36097.51
1622,200413,X10,X100224,0,36435.96
1623,200902,X10,X100224,0,36813.92
1624,200259,X10,X100224,0,37202.61
1625,905021,X10,X100224,0,37496.45
1626,905019,X10,X100230,0,0.31
1627,200316,X10,X100230,0,271.41
1628,200428,X10,X100230,0,666.87
1629,203884,X10,X100230,0,972.13
1630,200430,X10,X100230,0,1102.31
1631,203605,X10,X100230,0,1363.17
1632,202647,X10,X100230,0,1675.11
1633,805156,X10,X100230,0,1992.6
1634,203693,X10,X100230,0,2464.62
1635,203653,X10,X100230,0,3319.63
1636,200440,X10,X100230,0,3582.26
1637,200441,X10,X100230,0,3799.4
1638,200442,X10,X100230,0,4030.56
1639,200443,X10,X100230,0,4372.41
1640,201948,X10,X100230,0,4842.81
1641,201950,X10,X100230,0,5222.65
1642,201951,X10,X100230,0,5490.08
1643,203604,X10,X100230,0,5765.18
1644,203608,X10,X100230,0,6102.26
1645,203609,X10,X100230,0,6660.67
1646,203610,X10,X100230,0,6973.86
1647,203611,X10,X100230,0,7400.41
1648,203612,X10,X100230,0,7812.81
1649,203613,X10,X100230,0,8407.67
1650,203614,X10,X100230,0,8744.72
1651,901108,X10,X100230,0,19758.37
1652,404887,X10,X100230,0,29596.3
1653,400070,X10,X100230,0,29986.45
1654,404226,X10,X100230,0,30261.09
1655,404890,X10,X100230,0,30665.88
1656,404891,X10,X100230,0,30876.68
1657,404892,X10,X100230,0,31081.91
1658,404959,X10,X100230,0,31126.04
1659,404894,X10,X100230,0,31462.55
1660,404132,X10,X100230,0,32293.72
1661,400723,X10,X100230,0,33025.58
1662,400726,X10,X100230,0,33587.22
1663,403353,X10,X100230,0,34572.19
1664,404295,X10,X100230,0,34876.89
1665,404877,X10,X100230,0,35239.26
1666,400354,X10,X100230,0,35681.64
1667,450040,X10,X100230,0,36200.25
1668,404299,X10,X100230,0,36768.44
1669,404300,X10,X100230,0,37243.01
1670,403620,X10,X100230,0,37495.35
1671,402215,X10,X100230,0,37988.14
1672,405013,X10B,X10B0009,0,0.21
1673,403617,X10B,X10B0009,0,175.9
1674,402226,X10B,X10B0009,0,339.72
1675,402227,X10B,X10B0009,0,492.43
1676,404215,X10B,X10B0009,0,883.91
1677,404204,X10B,X10B0009,0,1508.01
1678,404205,X10B,X10B0009,0,1958.4
1679,400555,X10B,X10B0009,0,2627.06
1680,400144,X10B,X10B0009,0,3382.24
1681,400145,X10B,X10B0009,0,3746.14
1682,404993,X10B,X10B0009,0,4371.76
1683,400153,X10B,X10B0009,0,5002.36
1684,404931,X10B,X10B0009,0,5537.47
1685,404294,X10B,X10B0009,0,6690.61
1686,903013,X10B,X10B0009,0,8759.72
1687,901109,X10B,X10B0009,0,18890.35
1688,203765,X10B,X10B0009,0,29584.51
1689,203766,X10B,X10B0009,0,30031.88
1690,203767,X10B,X10B0009,0,30542.61
1691,203559,X10B,X10B0009,0,30940.9
1692,203768,X10B,X10B0009,0,31377.53
1693,203769,X10B,X10B0009,0,31699.16
1694,203770,X10B,X10B0009,0,32194.05
1695,203200,X10B,X10B0009,0,32832.78
1696,202039,X10B,X10B0009,0,33153.91
1697,200400,X10B,X10B0009,0,33594.05
1698,200401,X10B,X10B0009,0,33948.64
1699,203772,X10B,X10B0009,0,34228.88
1700,203652,X10B,X10B0009,0,34515.77
1701,202616,X10B,X10B0009,0,35065.98
1702,200406,X10B,X10B0009,0,35641.71
1703,200407,X10B,X10B0009,0,35959.28
1704,200408,X10B,X10B0009,0,36275.26
1705,200409,X10B,X10B0009,0,36564.3
1706,200411,X10B,X10B0009,0,36929.28
1707,200413,X10B,X10B0009,0,37267.73
1708,200902,X10B,X10B0009,0,37645.69
1709,200259,X10B,X10B0009,0,38034.38
1710,905021,X10B,X10B0009,0,38328.22
1711,905019,X14,X140122,0,0.31
1712,200316,X14,X140122,0,271.41
1713,200428,X14,X140122,0,666.87
1714,203884,X14,X140122,0,972.13
1715,200430,X14,X140122,0,1102.31
1716,203605,X14,X140122,0,1363.17
1717,202647,X14,X140122,0,1675.11
1718,203809,X14,X140122,0,2093.04
1719,201492,X14,X140122,0,2228.72
1720,201495,X14,X140122,0,2803.17
1721,201497,X14,X140122,0,3197.41
1722,201498,X14,X140122,0,3413.87
1723,201499,X14,X140122,0,3677.73
1724,201730,X14,X140122,0,4066.68
1725,203616,X14,X140122,0,4421.82
1726,203617,X14,X140122,0,4732.27
1727,203810,X14,X140122,0,5150.09
1728,203456,X14,X140122,0,5617.83
1729,200646,X14,X140122,0,5925.8
1730,200715,X14,X140122,0,6147.02
1731,202603,X14,X140122,0,6412.58
1732,202941,X14,X140122,0,6750.2
1733,203052,X14,X140122,0,7193.23
1734,200652,X14,X140122,0,7538.66
1735,203723,X14,X140122,0,8115.33
1736,203724,X14,X140122,0,8284.29
1737,203343,X14,X140122,0,9419.5
1738,203798,X14,X140122,0,9599.5
1739,905020,X14,X140122,0,10050.84
1740,805033,X14,X140122,0,13489.08
1741,805035,X14,X140122,0,15382.03
1742,901114,X14,X140122,0,16594.28
1743,805034,X14,X140122,0,16952.5
1744,805037,X14,X140122,0,17339.21
1745,805039,X14,X140122,0,20560.99
1746,805038,X14,X140122,0,22611.13
1747,901171,X14,X140122,0,23986.56
1748,903205,X14,X140122,0,26384.94
1749,405043,X14,X140122,0,26817.35
1750,803033,X14,X140122,0,27116.53
1751,401666,X14,X140122,0,27391.74
1752,903101,X14,X140122,0,27500.54
1753,404850,X14,X140122,0,27763.09
1754,803074,X14,X140122,0,27964.59
1755,803071,X14,X140122,0,28028.01
1756,901111,X14,X140122,0,28627.22
1757,402143,X14,X140122,0,33391.6
1758,402144,X14,X140122,0,33667.17
1759,402145,X14,X140122,0,33834.45
1760,905030,X14,X140122,0,34139.41
1761,400186,X14,X140122,0,34636.09
1762,400354,X14,X140122,0,35229.42
1763,450040,X14,X140122,0,35748.04
1764,404299,X14,X140122,0,36316.23
1765,404300,X14,X140122,0,36790.8
1766,402227,X14,X140122,0,37045.27
1767,402228,X14,X140122,0,37192.46
1768,402229,X14,X140122,0,37509.98
1769,400744,X14,X140122,0,37776.87
1770,404326,X14,X140122,0,37994.34
1771,402233,X14,X140122,0,38307.81
1772,403986,X14,X140122,0,38600.44
1773,803102,X14,X140122,0,38801.34
1774,200386,X15,X150112,0,1.12
1775,203093,X15,X150112,0,423.01
1776,202099,X15,X150112,0,762.37
1777,202100,X15,X150112,0,1034.76
1778,200496,X15,X150112,0,1437.62
1779,202724,X15,X150112,0,1865.7
1780,203113,X15,X150112,0,2148.1
1781,203655,X15,X150112,0,2535.98
1782,202651,X15,X150112,0,2877.22
1783,203625,X15,X150112,0,3224.63
1784,203644,X15,X150112,0,3503.81
1785,203626,X15,X150112,0,3715.92
1786,203492,X15,X150112,0,3953.3
1787,203491,X15,X150112,0,4264.28
1788,203496,X15,X150112,0,4560.32
1789,201758,X15,X150112,0,5037.93
1790,201450,X15,X150112,0,5429.2
1791,201451,X15,X150112,0,5633.65
1792,202545,X15,X150112,0,5854.71
1793,202786,X15,X150112,0,6303.77
1794,201459,X15,X150112,0,6621.47
1795,202122,X15,X150112,0,6911.18
1796,202124,X15,X150112,0,7362.13
1797,201593,X15,X150112,0,7717.0
1798,201595,X15,X150112,0,8234.05
1799,201596,X15,X150112,0,8484.69
1800,201597,X15,X150112,0,8732.34
1801,201598,X15,X150112,0,9008.53
1802,201600,X15,X150112,0,9471.17
1803,203057,X15,X150112,0,10018.8
1804,201604,X15,X150112,0,10177.29
1805,201606,X15,X150112,0,10580.42
1806,201608,X15,X150112,0,11006.19
1807,203724,X15,X150112,0,11309.26
1808,203343,X15,X150112,0,12444.47
1809,203798,X15,X150112,0,12624.46
1810,203344,X15,X150112,0,13086.4
1811,805033,X15,X150112,0,16514.04
1812,805035,X15,X150112,0,18407.0
1813,901114,X15,X150112,0,19619.24
1814,805034,X15,X150112,0,19977.46
1815,805037,X15,X150112,0,20364.17
1816,803042,X15,X150112,0,28971.64
1817,404887,X15,X150112,0,29456.77
1818,903095,X15,X150112,0,29831.87
1819,903096,X15,X150112,0,30208.18
1820,805119,X15,X150112,0,30793.31
1821,903098,X15,X150112,0,31217.51
1822,401797,X15,X150112,0,31832.18
1823,903100,X15,X150112,0,32286.8
1824,905079,X15,X150112,0,32949.66
1825,400070,X15,X150118,0,0.3
1826,404226,X15,X150118,0,274.94
1827,450402,X15,X150118,0,461.74
1828,805120,X15,X150118,0,963.47
1829,404230,X15,X150118,0,1349.94
1830,401797,X15,X150118,0,1985.56
1831,401800,X15,X150118,0,2512.72
1832,403754,X15,X150118,0,2678.28
1833,401802,X15,X150118,0,2869.64
1834,401803,X15,X150118,0,3093.29
1835,400903,X15,X150118,0,3513.5
1836,905150,X15,X150118,0,3951.42
1837,805036,X15,X150118,0,12957.62
1838,901116,X15,X150118,0,13478.94
1839,805032,X15,X150118,0,14453.14
1840,805031,X15,X150118,0,16363.65
1841,203345,X15,X150118,0,19788.88
1842,203694,X15,X150118,0,20366.58
1843,203733,X15,X150118,0,21484.64
1844,201650,X15,X150118,0,21747.58
1845,203414,X15,X150118,0,22198.28
1846,201654,X15,X150118,0,22615.17
1847,201656,X15,X150118,0,23010.66
1848,203128,X15,X150118,0,23177.61
1849,203059,X15,X150118,0,23757.33
1850,201662,X15,X150118,0,24233.02
1851,201663,X15,X150118,0,24425.74
1852,201664,X15,X150118,0,24700.09
1853,201665,X15,X150118,0,25001.71
1854,202205,X15,X150118,0,25472.78
1855,202207,X15,X150118,0,25828.9
1856,202209,X15,X150118,0,26310.99
1857,202572,X15,X150118,0,26601.83
1858,201380,X15,X150118,0,26884.63
1859,201382,X15,X150118,0,27352.98
1860,201383,X15,X150118,0,27602.37
1861,202550,X15,X150118,0,28026.74
1862,203778,X15,X150118,0,28573.87
1863,203777,X15,X150118,0,28839.22
1864,203776,X15,X150118,0,29134.55
1865,203755,X15,X150118,0,29448.35
1866,203786,X15,X150118,0,29680.66
1867,203757,X15,X150118,0,30091.64
1868,905083,X15,X150118,0,30331.43
1869,200350,X15,X150118,0,30586.34
1870,202725,X15,X150118,0,31052.76
1871,202611,X15,X150118,0,31352.26
1872,202228,X15,X150118,0,31698.37
1873,202230,X15,X150118,0,32140.69
1874,202231,X15,X150118,0,32379.15
1875,202232,X15,X150118,0,32665.79
1876,905046,X15,X150118,0,33224.63
1877,202910,X17,X170390,0,0.09
1878,203579,X17,X170390,0,158.48
1879,203580,X17,X170390,0,413.76
1880,203581,X17,X170390,0,778.96
1881,203582,X17,X170390,0,1052.86
1882,203871,X17,X170390,0,1127.23
1883,203583,X17,X170390,0,1885.59
1884,203666,X17,X170390,0,2179.06
1885,203811,X17,X170390,0,2567.8
1886,203585,X17,X170390,0,2882.41
1887,203883,X17,X170390,0,3295.07
1888,203586,X17,X170390,0,3534.31
1889,202887,X17,X170390,0,3924.17
1890,202886,X17,X170390,0,4277.3
1891,202885,X17,X170390,0,4436.9
1892,202884,X17,X170390,0,4692.87
1893,202091,X17,X170390,0,4898.05
1894,203080,X17,X170390,0,5504.84
1895,202861,X17,X170390,0,6038.39
1896,202094,X17,X170390,0,6497.48
1897,202095,X17,X170390,0,6919.21
1898,203903,X17,X170390,0,7610.32
1899,203685,X17,X170390,0,8888.09
1900,202845,X17,X170390,0,9480.02
1901,202842,X17,X170390,0,10519.52
1902,202841,X17,X170390,0,10911.19
1903,202840,X17,X170390,0,11266.3
1904,202990,X17,X170390,0,11570.31
1905,203594,X17,X170390,0,11700.34
1906,200392,X17,X170390,0,12117.2
1907,200393,X17,X170390,0,12389.11
1908,200394,X17,X170390,0,12661.88
1909,200395,X17,X170390,0,13017.78
1910,203110,X17,X170390,0,13246.82
1911,202681,X17,X170390,0,13741.21
1912,200399,X17,X170390,0,14026.55
1913,200400,X17,X170390,0,14366.42
1914,200401,X17,X170390,0,14721.01
1915,203772,X17,X170390,0,15001.25
1916,203815,X17,X170390,0,15261.64
1917,805033,X17,X170390,0,27192.67
1918,805035,X17,X170390,0,29085.63
1919,901114,X17,X170390,0,30297.87
1920,805034,X17,X170390,0,30656.1
1921,805037,X17,X170390,0,31042.81
1922,805039,X17,X170390,0,34264.59
1923,805038,X17,X170390,0,36314.73
1924,901171,X17,X170390,0,37690.16
1925,400070,X17,X170390,0,39725.12
1926,400071,X17,X170390,0,39975.52
1927,903015,X17,X170390,0,40367.59
1928,404891,X17,X170390,0,40615.35
1929,404892,X17,X170390,0,40820.58
1930,400723,X17,X170390,0,42764.25
1931,400726,X17,X170390,0,43325.89
1932,402128,X17,X170390,0,44119.88
1933,402130,X17,X170390,0,44404.29
1934,402149,X17,X170390,0,44452.09
1935,400354,X17,X170390,0,45420.3
1936,403458,X17,X170390,0,45889.78
1937,400020,X17,X170390,0,46458.51
1938,404300,X17,X170390,0,46981.68
1939,403620,X17,X170390,0,47234.02
1940,904045,X17,X170390,0,47713.67
1941,404199,X17A,X17A0026,0,0.31
1942,404238,X17A,X17A0026,0,581.88
1943,404240,X17A,X17A0026,0,864.35
1944,404202,X17A,X17A0026,0,1227.67
1945,404960,X17A,X17A0026,0,1705.79
1946,901177,X17A,X17A0026,0,6272.14
1947,901169,X17A,X17A0026,0,7891.16
1948,805036,X17A,X17A0026,0,11016.94
1949,901116,X17A,X17A0026,0,11538.26
1950,805032,X17A,X17A0026,0,12512.46
1951,805031,X17A,X17A0026,0,14422.96
1952,805159,X17A,X17A0026,0,22926.88
1953,805160,X17A,X17A0026,0,24719.85
1954,805158,X17A,X17A0026,0,25963.84
1955,200441,X17A,X17A0026,0,26189.11
1956,200442,X17A,X17A0026,0,26420.27
1957,200443,X17A,X17A0026,0,26762.12
1958,200444,X17A,X17A0026,0,27151.11
1959,200446,X17A,X17A0026,0,27485.08
1960,200447,X17A,X17A0026,0,27793.56
1961,200930,X17A,X17A0026,0,28284.96
1962,200450,X17A,X17A0026,0,28491.55
1963,200452,X17A,X17A0026,0,29145.33
1964,203817,X17A,X17A0026,0,29385.33
1965,203818,X17A,X17A0026,0,29666.09
1966,202991,X17A,X17A0026,0,29935.33
1967,203478,X17A,X17A0026,0,30330.53
1968,202849,X17A,X17A0026,0,30632.12
1969,202850,X17A,X17A0026,0,30970.66
1970,203078,X17A,X17A0026,0,31967.83
1971,200459,X17A,X17A0026,0,32628.49
1972,905046,X17A,X17A0026,0,33824.52
1973,805019,X17A,X17A0026,0,34776.23
1974,905185,X17A,X17A0026,0,35116.38
1975,905186,X17A,X17A0026,0,35406.62
1976,905187,X17A,X17A0026,0,35714.8
1977,405013,X17J,X17J0047,0,0.21
1978,403617,X17J,X17J0047,0,175.9
1979,402226,X17J,X17J0047,0,339.72
1980,402227,X17J,X17J0047,0,492.43
1981,404215,X17J,X17J0047,0,883.91
1982,404204,X17J,X17J0047,0,1508.01
1983,403257,X17J,X17J0047,0,1835.52
1984,403830,X17J,X17J0047,0,2136.64
1985,403259,X17J,X17J0047,0,2437.67
1986,401851,X17J,X17J0047,0,2731.74
1987,905063,X17J,X17J0047,0,32343.14
1988,203927,X17J,X17J0047,0,37657.09
1989,805155,X17J,X17J0047,0,38014.66
1990,200442,X17J,X17J0047,0,38232.69
1991,200443,X17J,X17J0047,0,38574.54
1992,200444,X17J,X17J0047,0,38963.53
1993,200446,X17J,X17J0047,0,39297.5
1994,200447,X17J,X17J0047,0,39605.98
1995,200930,X17J,X17J0047,0,40097.38
1996,200450,X17J,X17J0047,0,40303.97
1997,200452,X17J,X17J0047,0,40957.74
1998,203817,X17J,X17J0047,0,41197.75
1999,203818,X17J,X17J0047,0,41478.5
2000,202991,X17J,X17J0047,0,41747.75
2001,203478,X17J,X17J0047,0,42142.95
2002,202849,X17J,X17J0047,0,42444.54
2003,202850,X17J,X17J0047,0,42783.07
2004,203078,X17J,X17J0047,0,43780.25
2005,200459,X17J,X17J0047,0,44440.91
2006,905046,X17J,X17J0047,0,45636.93
2007,202235,X17J,X17J0047,0,46500.34
2008,202236,X17J,X17J0047,0,46842.15
2009,203649,X17J,X17J0047,0,47326.1
2010,202237,X17J,X17J0047,0,47860.72
2011,202292,X17J,X17J0047,0,48569.41
2012,202293,X17J,X17J0047,0,48698.07
2013,202294,X17J,X17J0047,0,48960.05
2014,202295,X17J,X17J0047,0,49077.34
2015,202914,X17J,X17J0047,0,49521.93
2016,203805,X17J,X17J0047,0,49909.81
2017,203813,X17J,X17J0047,0,50148.33
2018,203721,X17J,X17J0047,0,50458.69
2019,203820,X17J,X17J0047,0,50695.68
2020,203822,X17J,X17J0047,0,51165.64
2021,203821,X17J,X17J0047,0,51498.84
2022,203832,X17J,X17J0047,0,51946.82
2023,203804,X17J,X17J0047,0,52113.86
2024,203823,X17J,X17J0047,0,52245.74
2025,203824,X17J,X17J0047,0,52550.79
2026,203825,X17J,X17J0047,0,52794.89
2027,203002,X17J,X17J0047,0,53074.54
2028,202910,X17J,X17J0048,0,0.09
2029,203579,X17J,X17J0048,0,158.48
2030,203580,X17J,X17J0048,0,413.76
2031,203581,X17J,X17J0048,0,778.96
2032,203582,X17J,X17J0048,0,1052.86
2033,203871,X17J,X17J0048,0,1127.23
2034,203583,X17J,X17J0048,0,1885.59
2035,203666,X17J,X17J0048,0,2179.06
2036,203811,X17J,X17J0048,0,2567.8
2037,203585,X17J,X17J0048,0,2882.41
2038,203883,X17J,X17J0048,0,3295.07
2039,203586,X17J,X17J0048,0,3534.31
2040,202887,X17J,X17J0048,0,3924.17
2041,202886,X17J,X17J0048,0,4277.3
2042,202885,X17J,X17J0048,0,4436.9
2043,202884,X17J,X17J0048,0,4692.87
2044,202091,X17J,X17J0048,0,4898.05
2045,203080,X17J,X17J0048,0,5504.84
2046,202861,X17J,X17J0048,0,6038.39
2047,202094,X17J,X17J0048,0,6497.48
2048,202095,X17J,X17J0048,0,6919.21
2049,203903,X17J,X17J0048,0,7610.32
2050,203685,X17J,X17J0048,0,8888.09
2051,202845,X17J,X17J0048,0,9480.02
2052,202842,X17J,X17J0048,0,10519.52
2053,202841,X17J,X17J0048,0,10911.19
2054,202840,X17J,X17J0048,0,11266.3
2055,202990,X17J,X17J0048,0,11570.31
2056,203594,X17J,X17J0048,0,11700.34
2057,200393,X17J,X17J0048,0,12389.11
2058,200394,X17J,X17J0048,0,12661.88
2059,200395,X17J,X17J0048,0,13017.78
2060,203110,X17J,X17J0048,0,13246.82
2061,202681,X17J,X17J0048,0,13741.21
2062,200399,X17J,X17J0048,0,14026.55
2063,200400,X17J,X17J0048,0,14366.42
2064,200401,X17J,X17J0048,0,14721.01
2065,203772,X17J,X17J0048,0,15001.25
2066,203652,X17J,X17J0048,0,15288.14
2067,203567,X17J,X17J0048,0,15520.88
2068,203568,X17J,X17J0048,0,15831.39
2069,203928,X17J,X17J0048,0,16658.31
2070,905088,X17J,X17J0048,0,50278.66
2071,404173,X17J,X17J0048,0,50654.89
2072,404820,X17J,X17J0048,0,50901.75
2073,401821,X17J,X17J0048,0,51239.7
2074,401822,X17J,X17J0048,0,51570.2
2075,400354,X17J,X17J0048,0,51759.6
2076,403458,X17J,X17J0048,0,52229.08
2077,400020,X17J,X17J0048,0,52797.81
2078,404300,X17J,X17J0048,0,53320.98
2079,403620,X17J,X17J0048,0,53573.32
2080,904045,X17J,X17J0048,0,54052.97
2081,203903,X17J,X17J0049,0,16.36
2082,203685,X17J,X17J0049,0,1294.13
2083,202845,X17J,X17J0049,0,1886.06
2084,202842,X17J,X17J0049,0,2925.56
2085,202841,X17J,X17J0049,0,3317.22
2086,202840,X17J,X17J0049,0,3672.34
2087,202990,X17J,X17J0049,0,3976.35
2088,203594,X17J,X17J0049,0,4106.38
2089,200393,X17J,X17J0049,0,4795.15
2090,200394,X17J,X17J0049,0,5067.92
2091,200395,X17J,X17J0049,0,5423.82
2092,203110,X17J,X17J0049,0,5652.86
2093,202681,X17J,X17J0049,0,6147.25
2094,200399,X17J,X17J0049,0,6432.59
2095,200400,X17J,X17J0049,0,6772.46
2096,200401,X17J,X17J0049,0,7127.05
2097,203772,X17J,X17J0049,0,7407.29
2098,203652,X17J,X17J0049,0,7694.18
2099,203567,X17J,X17J0049,0,7926.92
2100,203568,X17J,X17J0049,0,8237.43
2101,203928,X17J,X17J0049,0,9064.35
2102,905088,X17J,X17J0049,0,42684.7
2103,404173,X17J,X17J0049,0,43060.93
2104,404820,X17J,X17J0049,0,43307.79
2105,401821,X17J,X17J0049,0,43645.74
2106,401822,X17J,X17J0049,0,43976.24
2107,400354,X17J,X17J0049,0,44165.64
2108,403458,X17J,X17J0049,0,44635.11
2109,400020,X17J,X17J0049,0,45203.85
2110,404300,X17J,X17J0049,0,45727.01
