,ratio_baseline,lbfgs,sgd,adam
2904,1.19576666703,1.01982899087,0.932189996754,0.995851387623
2905,0.989133823594,0.953139776581,0.964349699875,0.922852791147
2906,1.55870393463,1.08380523407,1.24365574363,1.21764260304
2907,0.989514136541,0.999977630583,1.18539819873,0.997375945736
2908,1.3922243672,1.09747609105,1.00315532331,1.10273750986
2909,1.2301483179,1.17916248772,1.16579485267,1.13453244588
2910,1.07867049986,0.927417821486,0.867137934642,0.914831245209
2911,1.46167256406,1.29912742499,1.34655212053,1.30772368773
2912,0.866431175136,0.79274071353,0.764710147219,0.772935170482
2913,1.56124183908,1.39831327989,1.4057200612,1.39183815588
2914,0.994426328127,1.00431300589,0.997176035558,0.947098424247
2915,0.872670673431,0.844096750658,0.841246670386,0.810545666688
2916,1.24975187736,1.08580984179,1.00602330669,1.06425839897
2917,0.976971416145,0.931901693461,0.894690048675,0.889838748559
2918,2.42905235243,1.00957062015,1.16874247728,0.958978547338
2919,1.40096831484,1.10106382811,0.974207257004,1.08750266032
2920,1.33987361768,1.31775448196,1.43687335818,1.30325032048
2921,1.06806188918,0.986724728496,0.980104478681,0.964099974087
2922,0.898131282377,0.857190550792,0.861696381422,0.825960044019
2923,1.06082090549,0.992616499966,0.967757025465,0.961321709292
2924,1.17194634959,1.05555637269,1.02192648922,1.03838602145
2925,1.13335042144,1.02108042082,0.964008801127,0.994090500291
2926,1.01130473617,0.977100303215,0.960546976416,0.935721682235
2927,1.25029887473,1.12447096077,1.08273001758,1.10471366179
2928,1.00922460116,0.962604277375,0.947836647285,0.92804862282
2929,1.03524043495,0.883661407402,0.821293326518,0.871868044938
2930,0.730738341355,0.762694962559,0.896367490325,0.757428300495
2931,0.934899898124,0.831974149397,0.792620384769,0.81585788056
2932,1.33098459821,1.14415048061,1.06057713708,1.12357805899
2933,1.14834185354,0.995386734958,0.935940053601,0.982087738748
2934,1.24952301121,1.11068461604,1.11501019073,1.10870511688
2935,1.12641474823,1.12458703657,1.44812606487,1.14677406512
2936,1.07829103978,0.966841664919,0.938278310347,0.952293187815
2937,1.43023034016,1.10305662927,0.971799111536,1.08879659106
2938,1.30779252068,1.19481007767,1.14501946426,1.16366364051
2939,0.972771655168,0.835172208807,0.836988447584,0.844902679907
2940,0.969971669798,0.943839691523,0.917532942602,0.896533000842
2941,1.26426487038,0.87775202282,0.934741767979,0.961439343014
2942,1.08413250249,0.974076751917,0.923549976098,0.950244702881
2943,1.00924279165,0.891604829074,0.845431502705,0.876871316533
2944,1.04256163803,0.932351189891,0.906882921369,0.917139732456
2945,0.877281727326,0.898787247958,1.10044268586,0.89773541816
2946,1.23729654754,1.07175731811,1.00854056788,1.05984846033
2947,0.877461018723,0.874427731594,0.838120594917,0.818369882148
2948,1.30003553698,1.22846027895,1.3250515094,1.22784887638
2949,1.0748443356,0.96792716151,0.926544367011,0.948044426648
2950,1.10780556635,0.847083434219,0.743422207744,0.835061210416
2951,1.29473806257,1.07125684924,1.10293059656,1.10729649563
2952,1.19408681967,1.11101372819,1.10819225271,1.08624035637
2953,0.91965183207,0.882848149846,0.876821627826,0.850302366421
2954,1.23007171935,1.04087774992,0.974187909029,1.03196478683
2955,1.53115867416,1.19494605404,1.09027839213,1.20055217694
2956,1.42531771789,1.19372312098,1.16673833958,1.2091002786
2957,1.33861488065,1.29134860413,1.32105409563,1.2540334202
2958,1.05528067273,1.02195431816,1.100660289,1.01747947717
2959,0.875336006646,0.791778207005,0.758132384059,0.771280913766
2960,0.969840209389,0.837298742179,0.780723043917,0.82437284852
2961,0.862517572312,0.786957548743,0.865967583624,0.79888824448
2962,1.05284161801,0.991255683468,0.973780693906,0.959526136984
2963,1.63620057955,1.26802575454,1.11579837436,1.25029517964
2964,0.84626312615,0.817674263051,0.810692198317,0.785160814138
2965,1.33068431132,1.1593771608,1.18715926315,1.17301849368
2966,0.953066965868,0.819261080773,0.761294425199,0.804392396481
2967,0.970494357935,0.865236571836,0.851299966787,0.858316183993
2968,1.96677740959,0.816277949803,0.945174085994,0.774872596811
2969,1.5084945615,1.26103266223,1.19794042258,1.26154319457
2970,1.18315970144,1.03069169141,0.986217900258,1.02215548655
2971,0.875246460322,0.751039873073,0.734054767043,0.753889230367
2972,1.20794564948,1.15130285614,1.13436089388,1.10977945308
2973,1.16668138386,1.05877416784,1.03281899201,1.04000602411
2974,1.07208921642,0.937877641473,0.927172835122,0.938455166848
2975,1.53564985512,1.29211343301,1.19028884978,1.2708271412
2976,1.45306805912,1.25708002745,1.18188971565,1.24339843587
2977,1.48855934146,1.13019393338,1.02177042172,1.13269652533
2978,1.29160446468,1.10291230137,1.05418814194,1.10168920256
2979,1.07626450625,1.04444397366,1.07974243754,1.01633032243
2980,0.979602201631,0.863605239228,0.838931171692,0.856870313773
2981,1.3476191108,1.33866860595,1.22563785914,1.20521056341
2982,1.23867088634,1.06385907748,0.980961172323,1.04414315957
2983,0.996222007711,0.825493577692,0.754630752318,0.812764321129
2984,0.890704222373,0.923140588694,1.06132568867,0.907979011108
2985,1.55658024649,1.23054555048,1.11418784651,1.22984976974
2986,1.43878396731,1.13380187041,1.0258708654,1.13304883419
2987,1.03554703115,0.896100702076,0.828450882172,0.878133995003
2988,0.942922834889,0.811132116945,0.746974601559,0.791276545053
2989,2.05218092766,1.85723500178,1.82001420359,1.82692755114
2990,1.20697530836,1.04237322848,0.994327677531,1.03612604453
2991,0.943711737573,1.02938747703,1.05110521314,0.939534807755
2992,1.07648280748,1.05357771374,1.09155685594,1.02498188788
2993,1.3879904498,1.29690376831,1.30330905444,1.25415708449
2994,0.983132840177,0.956623023686,0.956643773708,0.918864523383
2995,1.26357902951,1.16379263257,1.12649391219,1.13234460868
2996,1.44241414505,1.21818219169,1.10778490736,1.19211775866
2997,0.809982749521,0.676324642142,0.619516172712,0.665326549877
2998,1.3863406679,1.18083615538,1.10010123847,1.16680219107
2999,1.09740706042,1.02343846127,0.997303477808,0.990926899558
3000,1.06439417171,1.02279107159,1.01668757198,0.985420713102
3001,1.14100230374,1.00264918836,0.93386412595,0.982498025167
3002,1.28850379707,1.17753046581,1.14760361984,1.15198704844
