,actual,baseline,lbfgs,sgd,adam
1675,461.522886,509.419204727,517.745419314,494.33245873,529.714210276
1676,1726.442728,1776.15595269,2001.97305803,2116.78720852,2041.29430947
1677,523.150485,569.701647514,559.943433584,558.721782701,591.21724025
1678,983.366701,901.985958814,1049.51770904,1152.71430315,1076.53043752
1679,1478.717682,897.618424018,1342.63602414,1451.76490218,1338.86327265
1680,2548.860534,1537.70055309,1760.48339821,1867.4091649,1784.99099791
1681,641.565899,675.231203919,730.72227715,754.709772302,752.758828304
1682,1328.050436,1387.41004077,1548.95815346,1633.38872804,1583.87971322
1683,1672.143766,1060.92097199,1213.03229852,1268.97619327,1225.32956222
1684,629.654219,640.184678353,679.136843969,667.217706728,694.219469114
1685,462.21403,443.535133971,451.906237463,439.73802579,468.239698261
1686,122.725142,79.3699224096,100.443921045,75.1278944751,87.9973268069
1687,1359.04878,1146.9198362,1325.53443445,1402.28241203,1338.08828122
1688,1325.920206,1372.61005106,1523.53359665,1613.06165688,1563.82645004
1689,1585.222453,1540.41504229,1611.83771956,1634.19985742,1673.5265706
1690,355.129754,256.702595255,262.722977028,250.429248952,269.523888836
1691,864.330545,659.936917368,709.965113378,726.382555832,731.478518703
1692,517.430844,425.218338639,517.788946167,546.305282015,516.194424211
1693,180.0,140.760953865,145.239932411,147.382567636,153.172343594
1694,615.544791,674.242870028,1043.48627366,1115.46461558,1044.78091567
1695,223.469447,263.98095951,335.01004965,358.316034851,331.209523208
1696,1028.0,969.249776299,1016.03079831,1025.69094426,1053.44836089
1697,1158.615875,901.104120456,1188.74735789,1352.00037211,1203.69337658
1698,826.242139,716.60685524,827.659263266,905.973290111,849.377439961
1699,1956.52352,1507.04612688,1742.5999649,1883.88690154,1775.81809365
1700,1605.733814,1182.54801052,1419.87949079,1529.95318785,1432.53328898
1701,1026.255699,702.763707963,931.941144723,1052.95203669,939.897680514
1702,321.337755,240.410892092,287.844051596,289.820622446,282.54439987
1703,1579.429076,1194.61009473,1528.78653891,1716.52880402,1541.57961156
1704,866.295222,999.939793497,1029.27030341,1025.60067741,1070.69584298
1705,839.576907,859.11651776,979.371201903,1023.24590622,989.99312397
1706,336.989636,262.595363308,336.931064046,359.484335682,331.340016773
1707,1043.871951,912.81895921,1038.0878921,1074.86012407,1047.26495389
1708,246.283525,162.36792908,156.781057702,181.920133615,177.369287857
1709,869.319713,922.067882084,1032.77620474,1088.72264184,1055.24096563
1710,1302.161908,1501.58788726,1587.93731792,1634.95340579,1649.25115549
1711,774.280513,796.184650245,852.184067561,876.12448359,880.701686925
1712,990.348694,912.073888565,1011.46195371,1058.54858136,1034.73121448
1713,362.782107,357.604929019,402.047886305,425.719008605,411.763930237
1714,666.307299,610.534108656,708.679270279,744.146175891,712.638109486
1715,439.701678,557.696458508,525.352651829,463.652411983,539.761104314
1716,105.336792,113.955454879,193.104817715,196.63192196,190.998973676
1717,1664.692157,1652.74403059,1680.94537546,1661.34459137,1750.75003713
1718,138.912531,116.622691782,137.992833616,149.626063652,141.30095116
1719,1199.926358,1096.39763519,1192.20560046,1197.70895665,1214.23445191
1720,372.733674,291.590004347,337.172955583,329.365797272,332.218890803
1721,519.068546,448.313170908,492.175908058,480.463791877,495.411772078
1722,1430.563542,909.456324018,968.572949957,1000.85421853,1004.8150154
1723,552.192781,573.010809167,612.532604704,603.669150617,624.831614551
1724,546.195005,556.950929117,633.75773451,645.638915458,635.856694629
1725,2213.670785,1833.86708431,1929.07987799,1952.21542978,1997.25847117
1726,124.729639,132.17322154,162.804608755,171.857292333,162.285237105
1727,1977.46139,1986.92793004,2118.46597978,2172.50355676,2189.06284549
1728,532.603496,517.285434311,541.325853245,518.035105741,551.491146839
1729,1480.687888,1346.3848541,1427.03236212,1475.30278202,1482.58321873
1730,789.488145,626.142747328,630.917279471,595.377073861,642.662086784
1731,1107.588204,1115.71326947,1190.80115443,1222.11761946,1230.9120729
1732,2017.430844,1657.89320348,1867.61736368,1950.35756534,1895.73154025
1733,587.169495,488.651479516,565.903264308,586.627079947,567.350484272
1734,770.638714,719.251378068,772.690111655,770.914256677,789.389654132
1735,525.055487,390.139784567,434.713303993,454.054754769,444.587837784
1736,436.782801,353.618150418,404.136185234,432.778056877,412.736645855
1737,1578.569802,1494.58802189,1520.46967197,1507.10444771,1585.39714475
1738,1496.115937,1681.47419412,1739.37795499,1788.64543742,1822.7611569
1739,2116.492895,1776.38375984,2024.98582645,2151.87582392,2057.66173911
1740,1318.0,892.927574253,1124.84777192,1288.92901054,1147.27489645
1741,116.758767,106.129377593,109.099434368,69.1047423795,97.6812528413
1742,109.620343,124.080498115,127.885658467,128.940572597,134.874121399
1743,1106.627615,1106.39536793,1172.16189758,1187.40565856,1210.02792327
1744,242.752841,237.359693954,278.82740638,299.331585865,283.444481208
