,actual,baseline,GP_RBF_ARD,GP_RBF_NoARD,GP_Matern32_ARD,GP_Matern32_NoARD,GP_Matern52_ARD,GP_Matern52_NoARD,GP_Linear_ARD,GP_Linear_NoARD
1707,1043.871951,912.81895921,1033.1801174,1032.59419084,1047.87957146,1034.87442964,1038.98382721,1035.09613594,1079.27248674,1079.49840745
1708,246.283525,162.36792908,159.934683038,164.280271578,164.218486211,168.620986257,158.405369537,163.312094278,177.868498685,176.026425392
1709,869.319713,922.067882084,1015.75781546,1028.91070049,1014.21031441,1036.441277,1019.57558397,1030.52059334,1075.26350358,1076.34469007
1710,1302.161908,1501.58788726,1586.34551822,1595.15630344,1584.55623728,1601.73207473,1589.95974336,1601.81137017,1573.1772276,1573.35299081
1711,774.280513,796.184650245,843.310903094,853.154984538,838.060517874,857.109153908,844.639246859,856.461616103,844.242732003,845.387594544
1712,990.348694,912.073888565,993.326258689,1006.41862903,991.455050631,1013.83429962,997.042634117,1009.23044563,1038.53255438,1039.65184136
1713,362.782107,357.604929019,388.333229012,399.911938065,382.980441921,404.265780195,388.425052544,400.159890089,420.828399843,421.666020548
1714,666.307299,610.534108656,709.577048402,706.783377674,719.680721256,706.859864291,712.720049406,705.950574012,755.254240124,755.36626069
1715,439.701678,557.696458508,520.363988408,511.680087312,511.349168121,518.167021554,513.463913144,505.286261174,388.774724761,387.029142601
1716,105.336792,113.955454879,155.869919408,181.308414655,157.407450364,190.227563924,162.158194095,186.024433203,184.880026995,185.386680051
1717,1664.692157,1652.74403059,1693.97869026,1685.05140215,1680.14810946,1684.47353678,1688.52967588,1685.3314729,1546.78316992,1548.57293746
1718,138.912531,116.622691782,125.897148738,135.129246016,129.931808285,138.170807708,125.885473322,135.233895045,150.992652634,151.672201189
1719,1199.926358,1096.39763519,1190.59358635,1190.46088214,1199.41858218,1189.96451029,1195.25732319,1197.32484145,1177.65492584,1178.00893216
1720,372.733674,291.590004347,333.353603619,333.550265795,335.909242618,331.468834861,334.751342053,335.477627993,340.602105807,340.564198807
1721,519.068546,448.313170908,491.245050268,490.913379864,493.060348081,488.220733582,492.506916276,493.735908368,480.276363546,480.332496437
1722,1430.563542,909.456324018,963.302029873,973.079580265,958.140870689,977.680954434,964.900639378,976.640840602,970.677699864,970.499971992
1723,552.192781,573.010809167,614.176748701,612.54850053,615.949109707,610.676214542,615.201721853,615.552019934,589.335982682,589.516510281
1724,546.195005,556.950929117,628.627760921,628.670498456,636.449203346,629.062703178,632.016131095,631.104560525,650.831888317,650.932176592
1725,2213.670785,1833.86708431,1930.57585905,1935.1751313,1926.84236949,1938.37619779,1932.9496175,1942.87785022,1867.14104387,1868.84491202
1726,124.729639,132.17322154,168.162389333,163.061908153,167.825951512,162.025590007,167.679696537,162.675291284,189.767952664,188.496471318
1727,1977.46139,1986.92793004,2111.75675134,2121.34046099,2115.13616552,2129.41532286,2118.27348419,2131.53098842,2090.81558809,2092.59385971
1728,532.603496,517.285434311,543.708926833,539.210499425,542.209559617,536.376191813,542.6653098,540.464204468,497.983078833,498.159088923
1729,1480.687888,1346.3848541,1423.553382,1433.15847457,1421.56051173,1440.17356025,1427.06841967,1439.10305896,1420.91935053,1421.02304084
1730,789.488145,626.142747328,618.680963735,614.445931834,606.71527264,612.556715245,612.237502382,607.93169777,543.852498116,542.157042662
1731,1107.588204,1115.71326947,1182.81893654,1192.55268886,1179.15964681,1197.45368921,1185.42201982,1197.66059358,1176.35218751,1177.66982301
1732,2017.430844,1657.89320348,1860.3171666,1860.03906953,1888.69827632,1867.2826569,1871.52564877,1864.39131201,1940.15105724,1940.72348365
1733,587.169495,488.651479516,564.615854346,563.14143122,572.371173781,563.236717939,567.312446873,563.510979196,596.829762831,596.895566089
1734,770.638714,719.251378068,773.743253287,772.694040603,777.805409163,771.703310067,775.937200381,776.889310721,752.993118172,753.242771569
1735,525.055487,390.139784567,420.856216702,431.976811207,415.870071664,435.936296928,421.047152307,432.839919184,447.020646448,447.884162141
1736,436.782801,353.618150418,390.101007389,402.185822911,383.179223295,406.227953425,390.035475337,401.613947295,431.383350576,432.189477066
1737,1578.569802,1494.58802189,1532.62388516,1525.92790436,1519.61939605,1525.59069821,1527.84911603,1526.25396383,1404.05571185,1405.74988049
1738,1496.115937,1681.47419412,1750.92903903,1755.32757454,1746.45686924,1761.47139331,1752.30228659,1760.64557815,1703.26016731,1702.24049181
1739,2116.492895,1776.38375984,2028.16737844,2023.52454755,2061.36206192,2030.01570263,2039.26417509,2021.77670788,2149.54943634,2150.1710564
1740,1318.0,892.927574253,1153.64617731,1152.24220657,1126.59393328,1143.51404141,1147.84493071,1147.01478917,1273.57089018,1273.26530461
1741,116.758767,106.129377593,98.9588723286,107.902874002,103.156299258,108.855177389,101.013963108,113.135471925,69.5233313151,67.8037993956
1742,109.620343,124.080498115,130.336287836,130.483826418,135.388689829,130.092312614,128.904768574,128.76590091,120.445035582,121.275091817
1743,1106.627615,1106.39536793,1179.24677291,1177.43018842,1186.01781568,1178.31263012,1182.55343622,1183.1544203,1153.62647948,1152.72246959
1744,242.752841,237.359693954,264.685199004,276.319112183,258.625080833,278.83690226,263.983440257,275.641358483,302.863470344,303.57842522
1745,234.88002,207.23212697,241.837394996,239.971952501,244.21696788,240.224759894,242.688022767,240.349493952,262.908269372,261.587130015
1746,3139.389705,1577.11687363,3150.02456487,3139.50901394,3210.3950685,3171.90846311,3159.43157219,3150.80334903,2722.42182905,2722.21783202
1747,291.996068,275.135516657,279.752113371,279.610992582,277.689661365,277.642185554,277.207675179,276.573732333,245.832259711,246.780647832
1748,2201.363701,2068.38982298,2168.97787407,2173.01197573,2167.80500474,2179.38819892,2172.37407167,2181.85546628,2097.38924524,2099.33343629
1749,232.955773,364.907417824,393.7826063,392.73617625,394.40682535,390.619759276,394.279241983,394.649127068,377.063391719,377.140356009
1750,254.785213,183.521706555,227.697760924,243.252867518,216.707910523,246.038870538,227.745497447,244.964982216,271.530810462,272.105514783
1751,1668.44362,1446.7559815,1525.70435216,1519.7532948,1531.05309602,1519.70849178,1527.89056995,1526.4228115,1451.38360696,1452.08716976
1752,1662.707614,1491.17402348,1744.4124807,1748.59397512,1745.17119248,1745.03756556,1747.2648964,1738.45293537,1903.85461029,1905.0135442
1753,1385.974275,1144.82913631,1219.46216366,1229.61076608,1215.98417307,1234.00131475,1222.33439314,1235.03386796,1216.77044354,1218.05581685
1754,1648.860534,799.31169363,1104.81937599,1077.53418062,1097.22444838,1062.67016656,1096.77613157,1073.39985617,1174.73445458,1174.75500123
1755,1786.527687,2086.72663092,2248.91508585,2260.69428256,2254.38298589,2266.92219826,2257.03538322,2272.03362338,2254.21873508,2255.82697856
1756,303.342457,232.67851136,260.994112931,258.479042206,264.371541362,261.573386144,262.250041256,258.674397291,289.299837952,286.775338342
1757,569.141102,574.662990859,673.02827151,669.441511354,682.401555026,668.765279425,675.63621345,667.648773777,720.056112693,720.169388699
1758,1419.733808,721.551968774,1393.51340117,1381.99455113,1414.79548414,1397.34792998,1395.12178483,1390.34026967,1235.58749237,1235.45905762
1759,681.310461,816.769737869,791.972597353,778.975754416,776.610015167,781.460112753,782.298132001,770.820183529,647.154891382,645.581694318
1760,126.419716,125.066752098,141.960278657,142.051553359,142.120943701,140.105212739,142.261351341,142.956023257,139.760160166,139.719614032
1761,1147.179882,1008.21457938,1090.42008451,1090.49164924,1100.37861074,1093.0509762,1095.30580058,1096.24015263,1094.2291424,1093.26916819
1762,941.742788,708.665061029,906.434588236,910.689936069,880.884376158,901.612361536,901.618536277,906.22551622,1005.03698827,1005.75720083
1763,2422.930881,961.908603851,2309.45986699,2332.21063108,2364.69569331,2337.63310766,2325.52185454,2316.31023848,1762.47627804,1762.20279409
1764,829.424758,784.800403311,860.756270176,861.07772818,867.539500832,860.045750879,864.386966851,866.118338025,858.718781801,858.913041089
1765,416.462668,468.812137137,482.688216854,489.586025351,476.975151004,492.171109614,481.504123708,489.722456187,479.699351391,479.353930491
1766,690.348694,549.960629419,599.361542275,611.770217983,593.977371377,617.304875051,600.689153022,612.653057248,638.774971753,639.711537888
1767,2659.590754,1087.93943168,3274.67300729,3329.53587055,3310.6756614,3288.26370789,3285.99665571,3275.39222377,2116.97660086,2116.57087397
1768,716.758767,752.887389729,741.205511511,724.408885833,734.387661022,730.112872925,733.79292994,723.699346327,594.023773982,592.907216914
1769,300.317515,285.566953897,350.890293982,364.682045794,333.527076913,364.39257551,349.430656342,364.243269721,405.89027557,406.53293947
1770,1474.099134,1852.63358335,1867.48415099,1849.67202768,1848.35464922,1849.41110188,1856.90080805,1844.59694915,1668.81740222,1667.96163027
1771,1322.207722,1297.76381017,1444.93361228,1457.92846117,1448.79746451,1466.71306581,1451.10642338,1459.63036667,1530.43921028,1531.62063084
1772,1291.0,1149.64331903,1275.92293719,1275.99203494,1292.91365241,1280.97404438,1283.28689953,1280.85000927,1321.85869018,1320.91640761
1773,517.374619,441.78603364,455.201126456,448.163385071,451.806564534,446.339715523,452.64633886,448.216003257,394.201404123,394.355995594
1774,277.417275,183.492831016,230.635566318,227.655604183,231.692596092,224.625945622,230.565707964,227.25280941,249.14998347,249.044106396
1775,1336.777048,1648.81616226,1715.0458522,1716.08055953,1706.97900962,1718.02875972,1714.27831238,1720.23886704,1635.6929909,1635.9757393
1776,277.731522,222.758382602,245.023086787,243.797712503,243.547945615,239.685275835,244.592318514,244.695701499,226.015371431,225.954072715
1777,1895.685798,1882.3904639,2012.34739734,2023.88505399,2017.30317234,2033.09247691,2019.79151185,2033.67503809,2015.20506929,2016.89598585
1778,959.532008,695.814816328,811.283695959,806.371859997,821.858212057,807.035901872,814.507942057,805.400711673,871.825433162,870.642367518
1779,210.619037,207.773202538,287.370978729,309.496797293,275.869728581,317.049906158,289.979833122,313.904106738,323.934947791,324.490960643
