,ratio_baseline,GP_RBF_ARD,GP_RBF_NoARD,GP_Matern32_ARD,GP_Matern32_NoARD,GP_Matern52_ARD,GP_Matern52_NoARD,GP_Linear_ARD,GP_Linear_NoARD
3149,0.704675824009,0.477773814613,0.500981557419,0.486233868444,0.499625814319,0.482589858118,0.497475568872,0.442570620094,0.44471807908
3150,1.03605757311,1.00358743991,1.00374513434,1.01301847062,1.00500209409,1.00635329534,1.00377188366,1.06371682123,1.06493194561
3151,1.27529362856,1.18476290621,1.1507736449,1.1976390017,1.14131860805,1.18593829736,1.14838388187,1.11809894684,1.11556858214
3152,0.929113908018,0.945146204532,0.909765304487,0.931728750717,0.873884743288,0.949336013585,0.911019029628,0.807107137898,0.81407317214
3153,1.4750718876,0.995159915833,1.02271599209,1.00190216717,1.02460998694,1.00262687467,1.02009809158,0.960348036837,0.961246094356
3154,1.08464954261,0.921269461454,0.926158249244,0.90970318018,0.928119358008,0.917918052838,0.927510011153,0.862874652122,0.862828986336
3155,0.885270373882,0.855279227786,0.862353733917,0.856006623876,0.863329087076,0.856655999139,0.860841277979,0.92675337852,0.927142637067
3156,1.1375917993,1.05839846831,1.02499496234,1.00937999936,1.01000340782,1.06648777839,1.02602756488,0.997075824441,0.991464104687
3157,1.12913571677,0.927729210819,0.937536634018,0.919784350498,0.945283347484,0.926662441004,0.94130327975,0.859703942349,0.859761888352
3158,1.00191266885,0.979529754366,0.977070412429,0.988927902574,0.974869370745,0.981940205515,0.977232603286,1.02492013842,1.02642039166
3159,1.01095755968,0.932828366635,0.927051813634,0.928441316843,0.92243783557,0.928567639684,0.92287285227,0.915445888115,0.91477782201
3160,1.90692173068,1.02954496085,1.04178039833,1.01744289667,1.03065476053,1.03008132576,1.03418445845,1.13073886619,1.13083613731
3161,0.8909667349,0.824301322327,0.791770757631,0.823905148506,0.782276449006,0.827072201833,0.791069283761,0.753372813559,0.751030711075
3162,1.03533759131,0.953555452003,0.942688358564,0.953976362153,0.936306575821,0.949802611221,0.939505982576,0.919502181732,0.918573861936
3163,1.36300469211,1.13114934181,1.13703284629,1.12120865544,1.14603569606,1.12798627476,1.13515774955,1.06462021663,1.06493805105
3164,1.04794234052,0.97740898595,0.973149898581,0.97366229528,0.968936175353,0.973661039916,0.968571567221,0.969936171755,0.97023341885
3165,1.30973859255,1.12778944091,1.13071405297,1.11376465716,1.13223568593,1.12272253,1.12911997087,1.06876017375,1.06873050183
3166,1.03056836402,0.979519043965,0.987675953233,0.982385528237,0.99321036324,0.981442482679,0.985382553307,1.06975792305,1.06939689382
3167,1.08933809527,1.02336950388,1.01603465673,1.02430708199,1.0118227469,1.02048195978,1.01141579009,1.02583287202,1.0248188259
3168,1.12040962012,0.95816394203,0.961553441046,0.946406623997,0.963410462148,0.954191549868,0.96093732014,0.904206087113,0.904200138182
3169,1.24600527918,1.11518334154,1.11468479454,1.10077490169,1.11222898468,1.10885792709,1.11023399641,1.08118300434,1.08092178924
3170,1.14212627411,0.873021055415,0.869652495296,0.911851386245,0.874177765898,0.879371745528,0.869650588258,0.772895418328,0.773536595577
3171,1.16746484024,0.857089534211,0.879183202407,0.861605808905,0.888507496064,0.862518675342,0.882841279172,0.800157768214,0.801000040001
3172,1.16302301931,0.989887117298,0.97871545767,1.00509716882,0.981959411834,0.990671651738,0.984669755688,0.891548720904,0.890731968392
3173,1.22845624412,1.15099985517,1.1541821035,1.14702096356,1.1563286182,1.14891647173,1.1485928271,1.19958745813,1.19915179019
3174,1.40285532147,1.37512307807,1.43361474845,1.34452038583,1.45481755389,1.37434840906,1.48309487071,1.94190164812,1.92207132209
3175,1.72117043498,1.31378307992,1.34345155045,1.31819619786,1.3687069309,1.32059593096,1.35281303405,1.21416581199,1.21422560433
3176,0.794277377747,0.742691006804,0.72565891748,0.750916336551,0.721111259445,0.742841803764,0.723637786388,0.7169239737,0.715498398526
3177,1.16919485763,1.01793239794,1.02062704897,1.00259270025,1.01865260215,1.01275084389,1.02111767082,0.960486494384,0.960277337465
3178,0.866217284498,0.79260131864,0.788467383617,0.786072966811,0.783700011596,0.7883295276,0.785545944775,0.768717817553,0.768220297111
3179,1.09759618901,1.17838511074,1.19411188957,1.19769354132,1.18492893556,1.19405560739,1.21494152201,1.57391133149,1.58415091859
3180,2.25826816116,1.37336375191,1.407032193,1.37662111029,1.40028289353,1.38219018363,1.39562204646,1.39646176249,1.39662206207
3181,1.20167475646,1.05753354603,1.05885886273,1.04168177078,1.05590593976,1.05164112981,1.05765143339,1.00578959473,1.00555086359
3182,3.16096822761,1.12261895895,1.10601736097,1.10426964293,1.11451047106,1.11657017867,1.12159496226,1.64573132935,1.64609781114
3183,1.3191457109,1.24337637537,1.22028389856,1.25662518957,1.21436091242,1.24349596857,1.2166260693,1.2252235299,1.22294427797
3184,0.961509707682,0.904561596247,0.893734197465,0.90975326439,0.889341595267,0.902818418513,0.890186555483,0.898329190891,0.897149906746
3185,0.994804381435,0.971492060899,0.966246700526,0.985422461925,0.967494559852,0.976700401989,0.968914913771,1.04733557798,1.04483016185
3186,0.84478028384,0.617422449707,0.636321843345,0.623440991244,0.652555986416,0.622110292826,0.638224161713,0.566862860523,0.567221204113
3187,1.22804636055,1.11135584996,1.09638863687,1.11385324768,1.08798204392,1.10736943884,1.09562680434,1.04265392118,1.04157114548
3188,1.16924397509,1.07453756685,1.07482182885,1.06747343681,1.07514398077,1.07078986415,1.06966676942,1.06220029064,1.06542063726
3189,1.40253830311,1.04957968504,1.07397315856,1.05339212424,1.08939566734,1.05558842785,1.08051326844,0.977098168047,0.977473498358
3190,1.23473328447,0.990376825936,1.00572247488,0.985789792419,1.01977747867,0.991686954642,1.01299667892,0.912861849296,0.912846394859
3191,1.30936242165,1.10379853719,1.11240633414,1.08981215907,1.11685104992,1.10074446716,1.1182118441,1.02472088065,1.02452728445
3192,1.75621547077,1.58272751433,1.3431207516,1.40356347592,1.26081384248,1.49935314217,1.30304499351,1.16697447289,1.16049542148
3193,0.936085434764,0.862003037265,0.861768154035,0.853241650091,0.859072399395,0.85777931898,0.857384448957,0.851692067932,0.852564066581
3194,0.934714094954,0.829576373546,0.820887899105,0.830618723475,0.816430448613,0.82691325687,0.821708147797,0.770705982017,0.770054421008
3195,1.18372542327,0.994702259327,0.998438730981,0.985178210589,1.00481226045,0.991308712488,0.996220955763,0.940684010507,0.940896367634
3196,0.68319555313,0.662157582304,0.665565795575,0.66994033114,0.676567869866,0.66786508946,0.670418835512,0.717636614009,0.726321080245
3197,1.14240982504,0.983194328321,0.987846413057,0.968357598808,0.987428921846,0.978927954416,0.991024413087,0.919103162098,0.918874155918
3198,0.838814555502,0.870707806663,0.85243497153,0.830678050639,0.821050699745,0.881647670838,0.859559230283,0.765392975764,0.775678298003
3199,0.622198844184,0.599472281899,0.587809849951,0.602984318537,0.585985410282,0.602159071398,0.588242410845,0.610043002569,0.608170354751
3200,0.815442894141,0.816065290509,0.832118250202,0.823566117165,0.831234228186,0.823194344217,0.834623807262,0.969058801741,0.971047360833
3201,1.00081747437,0.815457833583,0.819995925629,0.809924802875,0.829923212174,0.813660175528,0.817741671351,0.767591471239,0.767981501745
3202,0.841385583263,0.682124405609,0.675252002962,0.701359105233,0.681657888881,0.684925098991,0.679537906366,0.609797894085,0.609260551956
3203,1.08090326544,1.05542369942,1.05115920064,1.07070513809,1.05508392936,1.062384958,1.05605728862,1.15413509439,1.15109500954
3204,1.27292796135,1.16708664539,1.16670599532,1.15716037145,1.16647023899,1.16195601899,1.16002517054,1.17049547073,1.17015262413
3205,0.916580560673,0.715926889597,0.722825065368,0.713365240619,0.736242407058,0.715610804333,0.720932078457,0.667613027898,0.668159515174
3206,2.67856362262,1.24482958277,1.24025434753,1.21633894884,1.23076497843,1.238030128,1.24143260594,1.5165063733,1.51663525767
3207,1.11700496751,0.997950919734,0.984730306738,1.00155424768,0.978078162664,0.994943982361,0.986031148331,0.923986958789,0.923055068662
3208,0.93936194163,0.938073748099,0.958274858473,0.944634855848,0.948470969317,0.944910293503,0.951501432132,1.20373869697,1.20337889196
3209,1.08987928289,0.987021414958,0.979717764849,0.98300483437,0.97089581938,0.982498659842,0.979121352676,0.923386029555,0.924080338621
3210,0.976534119887,0.885293435715,0.878855859702,0.879902251452,0.87296079702,0.880831374378,0.877002383185,0.844518050527,0.843899507536
3211,1.1645113096,0.99032431945,0.990499724445,0.987497785398,0.993673207864,0.988659339045,0.996734216737,0.908932613884,0.908448204468
