,ratio_baseline,identity,logistic,tanh,relu
946,2.05756403778,1.39226874956,1.3378367111,1.41141694878,1.58860378593
947,1.04585551648,0.855708577803,0.80291281696,0.863019224092,0.937738047704
948,1.1599279592,1.00402612617,0.93275911366,1.01103834042,1.07431032339
949,1.05124013753,0.889287698906,0.826321380704,0.89487617193,0.962986141496
950,1.12179737496,0.956664006946,0.891578777742,0.963876159856,1.02989158106
951,1.42609453727,1.03048153609,0.973922853744,1.03969418384,1.19513811006
952,1.24423943985,1.07581248303,1.00027692589,1.08358515316,1.15127812452
953,0.789040474321,0.753426125107,0.695619915857,0.760429273268,0.764491097607
954,0.948026036551,0.755631272484,0.705242380529,0.759987721778,0.841362466759
955,1.00340643296,0.739801402028,0.695730733932,0.745015963285,0.852391564501
956,1.28890746899,0.954262507739,0.899082407701,0.957448448178,1.1350225198
957,1.27510856968,1.04999567497,0.979902373062,1.0572913401,1.15003498112
958,1.07302918744,0.983008574608,0.91066884054,0.990004452496,1.02029071331
959,0.920881235609,0.803811614277,0.748571325567,0.810338769998,0.854840373521
960,1.08001976841,0.987984812375,0.91004698781,0.993622648183,1.03011170463
961,1.06675950985,0.997990626913,0.933276253289,1.01077578,1.01647927237
962,0.794636676938,0.591906361055,0.555947592205,0.595638003953,0.679340100147
963,1.31937303157,1.09153289523,1.02479261606,1.10140515185,1.18895106202
964,1.02532905647,1.08807590724,1.00297153018,1.10545740202,1.03559299208
965,1.02288567811,0.834780930555,0.777889675476,0.839986402807,0.919051100111
966,1.06374669743,1.03092466338,0.944397000299,1.03794879836,1.04203733636
967,0.916809453556,0.734090397437,0.700427257335,0.743945016453,0.805872076555
968,0.883646069884,0.854126391462,0.782497616387,0.860002477836,0.864711578307
969,1.61592842931,1.25529725274,1.1849008787,1.26699134564,1.4068229456
970,0.85169940934,0.943833280084,0.853296764659,0.954552739027,0.889195719884
971,1.162671612,0.982525522499,0.914428317894,0.989194645953,1.06358660658
972,1.00786874547,0.822231715276,0.776379773866,0.830885573385,0.899245513202
973,0.983951007591,1.01294636041,0.926851047877,1.02382747549,0.987061829551
974,1.29497969353,1.05621890193,0.98858022415,1.06325547009,1.16161709534
975,1.19413650901,0.935012757054,0.874749163663,0.941235405509,1.04853835318
976,1.02109184672,1.08332176559,0.989370579774,1.09663518281,1.03717401761
977,1.00025036685,1.08350810363,0.98445419481,1.09470872407,1.04355914664
978,1.34429225639,1.20760669932,1.11675162776,1.21588932961,1.26903831956
979,1.15438230109,0.900315604514,0.845937612514,0.907468251281,1.00937360868
980,1.02837027861,0.832550178334,0.777663986909,0.838225849407,0.919158979002
981,1.70533680378,1.46193137827,1.43625129816,1.48654594026,1.5955718534
982,1.28586234359,1.09772931306,1.03412681882,1.10863304956,1.19253117061
983,1.17484802397,1.13614374691,1.05752394059,1.15094949908,1.13781058683
984,0.993341101633,0.863312546431,0.799156719214,0.868117171405,0.923752294699
985,1.03350594214,0.825038467499,0.770210576109,0.829991066483,0.917724753128
986,0.982265767896,0.766641664618,0.719393596841,0.772426541372,0.859768956678
987,1.19225067742,0.889487118295,0.838168193746,0.896827310562,1.01745376855
988,1.08108273126,0.838429311385,0.786396009194,0.843965618237,0.944014152108
989,1.02944042821,1.09331534644,0.995323633477,1.10547168013,1.04815284538
990,0.956539379922,1.12498537709,1.00616177093,1.13906943566,1.02122706618
991,1.08039214013,0.960327752788,0.886877573722,0.965331537655,1.01636512508
992,1.17378977959,1.11446728942,1.02450938991,1.12272162489,1.1381099111
993,0.834789131092,0.708348189584,0.657889824181,0.712098736643,0.766413158087
994,2.08034620675,1.5842301641,1.5029734819,1.6000962341,1.80237542173
995,1.18186423876,0.925519206489,0.874150713157,0.934456354206,1.03288387011
996,1.09248236011,0.983438904229,0.914205170063,0.990463154082,1.02902209221
997,1.12771089668,1.06650758526,0.980176230877,1.07357602487,1.09188135481
998,1.09343454369,1.00149332192,0.942268393963,1.01538606625,1.02881911963
999,0.987932916385,1.06904512751,0.981869792226,1.08634309396,1.00737675915
1000,1.33446001519,1.10758520663,1.02967459156,1.11363899255,1.21108960336
1001,1.28307381242,1.15805335405,1.08174970222,1.17031727555,1.20600663559
1002,0.917194637555,1.01613830054,0.917143259051,1.02736242709,0.954947137897
1003,1.04486751203,1.13754597519,1.03907865709,1.15404766298,1.07140878293
1004,1.25777106512,0.994221406785,0.930449448336,1.00110849714,1.10957750854
1005,0.842152881198,1.02664918795,0.96321379474,1.05935568329,0.931932775145
1006,1.6124597845,1.48189567706,1.38273395215,1.49830784843,1.52782618025
1007,1.2315570395,1.04281721272,0.968326003946,1.04878778293,1.12932562498
1008,1.23880574765,1.14572332279,1.05656587675,1.15225894138,1.18608545358
1009,1.90374645637,1.10732243496,1.06394878876,1.12428009224,1.03618275325
1010,1.11059395568,0.960865755724,0.890845517663,0.966188099577,1.02994404195
1011,0.859488083411,0.971031333164,0.872293896539,0.980833761441,0.902304937253
1012,1.16109058736,0.864397295046,0.811292770344,0.870185614505,0.992166064638
1013,1.20564483748,1.24472481745,1.24242441155,1.29429188033,1.15015617405
1014,1.5850448755,1.15884389698,1.11732294372,1.17623056998,1.32265750502
1015,1.05390373329,0.850611487877,0.793318292236,0.855932463917,0.941230917663
1016,0.833820639612,1.13356891871,0.99975400602,1.16089362797,0.946361635673
1017,0.787061572956,0.624770721599,0.585682356531,0.62896822955,0.695754883506
1018,1.09503996323,0.954554858908,0.886386596394,0.961314979734,1.0178307989
1019,0.974447906633,0.743602146393,0.696793750223,0.748297162604,0.844122220758
1020,1.05300235304,0.938205730681,0.865898421935,0.943448242671,0.991908134058
1021,1.06538754054,1.09294075811,0.997524005645,1.10225420731,1.0689666566
1022,1.10323962921,0.985719154241,0.911793570812,0.991616926411,1.03906413699
1023,1.02456569655,0.765096071593,0.718537442227,0.770370228624,0.876605397832
1024,0.935332105157,0.837153519244,0.772378612151,0.841852531448,0.8829573509
1025,1.61792894491,1.50733258236,1.39755798181,1.5197571853,1.54782179795
1026,1.03128841931,0.982565083494,0.901264803436,0.988818929992,1.00274256471
1027,0.9617295999,0.736057578403,0.689207520457,0.740624238214,0.834618940633
1028,0.957632846615,0.950314900853,0.867590235518,0.956977492067,0.948775910801
1029,1.2681640564,1.10677590529,1.02701319743,1.11439676524,1.17987867592
1030,1.08598898586,1.07505447585,0.988498599304,1.08573717843,1.06991990532
1031,0.903648648905,0.889339375471,0.813348377223,0.895697736477,0.891426635877
1032,1.08894983618,1.07624402966,0.984419715447,1.08409716292,1.07583132815
1033,0.735215839265,0.861186767156,0.773969216272,0.873590353085,0.783921238422
1034,1.19405833983,0.993212099001,0.926732158904,1.00032476224,1.08252723391
1035,1.42082713427,1.13407601747,1.06348111673,1.14264344254,1.26198574255
1036,1.08207700283,0.946289442546,0.875548927674,0.951352493012,1.00963455336
1037,0.856509727291,0.938626313946,0.849754540969,0.948849186735,0.890338907061
1038,1.46739345513,1.00410722071,0.951075530009,1.01379053261,1.12743194561
1039,0.812363351233,0.751664453064,0.696850828236,0.758077402801,0.780496556376
1040,1.50706839016,1.21066993715,1.13000266467,1.21591294394,1.3612434662
1041,1.02492027025,0.849048135998,0.792313287684,0.855065024684,0.927220130784
1042,1.0907718864,0.927081407675,0.859478488218,0.931780203795,1.00648383802
1043,0.868124651087,1.00928865039,0.912200919046,1.02469917397,0.926285767627
1044,1.19887312976,1.19212755974,1.08925223364,1.20078465557,1.18802006323
1045,1.17203237734,1.02389817369,0.948924921634,1.02962423434,1.09198888969
1046,0.964143238663,0.852673449148,0.78752501433,0.856968821781,0.905007064813
1047,0.989229230979,0.575561783481,0.559646579406,0.586112294687,0.573612833815
1048,0.783374083262,0.788890196401,0.722247414422,0.795039594818,0.778906398292
1049,1.39361371955,1.09375953769,1.02526272809,1.1017531912,1.2239468729
1050,1.27625406069,0.880889106246,0.834850387423,0.889487870902,1.00375305168
1051,1.42977677033,1.09829257972,1.03160657994,1.10664335475,1.24069347674
1052,1.16270711279,0.802300268394,0.758721639326,0.809640364227,0.909415658374
1053,0.970529301359,1.02450909336,0.929547236308,1.03331198056,0.987988193605
1054,0.863054488837,0.825112967887,0.76530291276,0.834223139019,0.834037760071
1055,0.969284338574,0.91088626996,0.836142415586,0.915812181031,0.940192085738
1056,1.19776834794,1.17585672613,1.08239750019,1.18741632213,1.17539462415
1057,0.716806616442,0.622070999647,0.578554593261,0.625708892545,0.664516088852
1058,1.54973707168,1.36653844249,1.32401631396,1.39713304784,1.40757907329
1059,1.47021369804,1.05012293169,1.05746157955,1.07644481029,1.23183071676
1060,1.02864360384,0.779239426543,0.744851068095,0.789234169075,0.878380687285
1061,1.30877378214,1.06301537194,1.01159105603,1.07678753206,1.16022557007
1062,3.91303856205,1.85996397664,1.79969267986,1.91349576324,1.22922953416
1063,1.06326938065,0.813709813835,0.768583066171,0.821261362648,0.918260082378
1064,1.23246412889,0.871069822712,0.822327243034,0.878182454923,1.01076567527
1065,3.34167988963,1.51733336818,1.47234933811,1.56727766627,0.953631474154
1066,1.53491744363,0.977288343213,0.928097990651,0.98830604235,0.990927021918
1067,1.11590570531,1.12347195564,1.02441496206,1.13181591288,1.11253308463
1068,0.986686010119,1.04695199016,0.949336721084,1.05628379008,1.00675052957
1069,1.12432016807,0.875854873052,0.83622950535,0.887220923217,0.974543188893
1070,1.08395756675,0.936221987864,0.876086918968,0.944988858832,0.998523571588
1071,1.52346403133,2.82666881036,2.38413778772,2.99874925024,1.96302257302
1072,0.994452990036,1.09275618732,0.986138917139,1.10279495265,1.03072125876
1073,1.29294922351,1.09365331981,1.02062214938,1.10104814692,1.18216320949
1074,1.09765640275,0.9199094573,0.858344849527,0.92670197866,0.998721274225
1075,0.999243746011,0.936194690259,0.859466913279,0.941804645713,0.964603981889
1076,1.03177312127,0.844142250621,0.791946016307,0.851313227114,0.925162494397
1077,1.00819773993,0.914883941361,0.843290291983,0.920062773623,0.957921532404
1078,1.14776498613,0.935183526458,1.01661266777,0.990575199822,0.938143516977
1079,1.35044807837,0.998553598541,0.941642571605,1.00579842428,1.1479152439
1080,0.684055883745,0.688402918401,0.631392252743,0.695334408928,0.679300260643
1081,1.33111945324,0.880986486656,0.834940442235,0.889220776189,0.95886517321
