,actual,baseline,identity,logistic,tanh,relu
1892,698.91246,840.116883346,924.038266541,995.904330302,916.200372194,887.261018614
1893,834.771868,495.435763411,850.588716467,886.801585938,837.093877367,935.123044765
1894,1128.112814,1054.0062661,1334.21763884,1424.59995582,1324.74344114,1195.5968352
1895,429.522722,457.479859448,488.845822325,524.754813418,483.318290027,478.810687175
1896,563.469951,471.095765681,665.022230946,705.115187357,660.010696853,571.41463072
1897,1277.583729,1089.44710843,1214.06789485,1314.6571649,1206.96956067,1153.46012787
1898,186.672139,148.703435193,213.917718535,219.509986449,210.176003121,184.081275503
1899,259.59627,294.440610644,349.466202807,372.819712903,347.301503802,317.885499286
1900,202.445317,109.276710859,102.643362767,90.1888580312,93.1433044189,116.595125858
1901,1544.086329,1730.16582986,1704.51213371,1872.34604697,1691.86483072,1728.22298457
1902,107.0,61.0821623324,60.0954358603,57.7877537616,56.6419639906,65.812368035
1903,331.062577,240.582844489,336.943867515,356.735707661,334.496530327,288.383496907
1904,516.662294,505.647337362,473.306950704,522.366421905,469.330621164,494.132514191
1905,263.864321,264.864858484,289.009505644,310.551701616,286.69820328,279.414608309
1906,2565.509318,2652.42517374,2629.12103959,2887.85251315,2610.30248049,2655.58345095
1907,620.018726,580.667497662,673.612796729,718.917137447,667.119921693,631.414706867
1908,1143.516304,685.099543783,803.329327015,860.253874369,796.78710084,747.034691786
1909,782.891999,774.116861589,891.327289184,962.442334934,886.507527358,832.792168915
1910,210.720213,200.121982923,338.826412182,351.51128093,333.201414245,356.29125159
1911,169.073321,122.742382414,89.6750251972,101.152773704,87.8441772527,108.745642686
1912,783.914592,699.458406775,984.640716374,1044.60477615,977.161714104,846.886943316
1913,802.923939,473.134751653,629.134990359,666.758844413,623.683771541,552.52353857
1914,2810.882349,2448.9198699,3283.94559272,3497.20864619,3260.87023241,2859.99124054
1915,763.115374,864.185532885,918.545958287,997.071121198,911.788818056,892.829685056
1916,569.936354,421.763413051,475.962254011,508.769203629,471.111421234,452.705167559
1917,1165.324005,976.571728604,1252.83331944,1339.16788931,1245.5481661,1109.13840027
1918,334.51843,317.267279576,344.209086305,372.777964248,342.198910225,332.113174041
1919,367.889697,359.958271636,522.640839339,552.34141552,518.267452627,456.025265927
1920,1289.750774,938.267541842,1251.54514606,1332.66065557,1242.99109247,1094.37537046
1921,1413.794576,1281.90458654,1562.94648374,1674.61862725,1552.28269186,1424.23452189
1922,555.035925,312.288228399,226.902853733,257.235604335,221.650239877,275.376551218
1923,1691.516234,1583.83110025,1726.30673073,1871.3147651,1714.40292236,1660.28509927
1924,490.776062,691.328526662,749.713391439,808.797336546,743.360244455,722.433653397
1925,1296.0,767.798063665,1266.71693072,1325.71479477,1249.25515862,1314.403539
1926,576.906784,474.058743797,595.440318325,631.971712489,590.000345046,537.20427361
1927,621.469579,696.900644915,519.060268513,590.912265486,509.326084048,614.740966268
1928,955.129754,874.458884346,891.714009611,975.19765467,885.8275291,887.578208026
1929,1436.781746,1445.29675297,1638.04108144,1769.42633105,1627.94646681,1538.17310419
1930,1620.805004,1423.79030869,1815.93369515,1944.99628333,1805.5331992,1618.30166238
1931,498.142107,381.020718045,490.74106685,522.768658763,487.546538226,436.148233668
1932,2108.287805,2057.06002991,2271.82849405,2466.22768325,2259.17491243,2166.26961007
1933,1068.653247,678.975814356,930.233247611,984.646301663,922.424501119,800.826100157
1934,1456.324851,520.260400458,1020.41652462,1056.10544385,996.651052329,1402.42465179
1935,897.605681,997.154647832,922.216794614,1018.58187249,913.316949614,969.641517209
1936,2782.971168,2558.67029531,3048.99648931,3286.18740126,3032.6724394,2801.75164658
1937,117.491073,81.8498313512,132.12783416,134.011599702,129.329761707,124.562542068
1938,111.49801,110.873492368,133.337169436,137.07370687,130.581934206,125.544777359
1939,198.392353,214.743819868,281.667719241,298.711406357,279.730854947,248.520267823
1940,1156.637469,1073.92208359,1342.88295395,1439.32375119,1335.13930707,1207.90608192
1941,1104.641164,1086.02303196,1255.45237316,1356.47029921,1248.88174136,1170.25215446
1942,147.162036,129.166704832,147.11538735,152.751578652,144.476288737,138.990757744
1943,3076.330724,2553.61037513,2589.82328704,2834.18539516,2571.44933846,2585.24379258
1944,1258.0,1451.27726834,1887.27228729,2017.80452133,1875.9354547,1667.48561666
1945,308.874321,270.462436775,308.279314302,327.439147921,304.600129192,292.735437466
1946,1210.944479,1056.73626221,1231.179775,1328.43894666,1224.50934293,1143.75114819
1947,466.543043,426.925661146,614.205302428,646.161628369,607.774808524,532.721896347
1948,1282.0,1203.80857373,1358.34839605,1470.0619535,1350.75688447,1281.78924027
1949,572.0,496.95482183,704.120895202,743.089000237,697.38722471,607.389644082
1950,413.389987,312.22979204,398.192290199,424.378608572,395.690029848,355.440716225
1951,39.325984,78.2677264198,51.8584837424,52.1895455728,46.8780623265,70.5053178582
1952,426.255699,269.749574591,455.038021155,470.380333786,447.139848963,472.935830649
1953,1705.168997,1697.7202252,1870.94377894,2023.66301674,1857.54857774,1790.44574516
1954,1850.027504,956.716381851,1501.45458809,1577.47839323,1484.0126906,1466.13149497
1955,992.671911,890.898044094,910.849398926,995.513492462,904.759651572,905.536859619
1956,3843.962542,1742.95052808,2393.19119541,2542.05894522,2374.62428456,2066.95619687
1957,1109.367228,948.447125304,1031.56294585,1120.2492564,1025.55029573,992.099801782
1958,89.266636,106.17084031,65.6689361688,73.9334431011,62.5965530436,89.3065934066
1959,299.551403,285.182853455,353.05273137,372.885597823,349.595636943,316.33318373
1960,184.940544,241.10791109,290.415319838,307.081297732,287.322162418,265.451803256
1961,1140.007581,997.994116443,1157.05947499,1221.62440018,1141.71006152,1092.40621933
1962,426.943423,440.168595695,578.782651704,612.929308985,573.557700558,511.26176706
1963,825.24349,856.41888109,701.142096851,788.693763369,691.679885671,788.997540346
1964,3053.891255,2661.62132335,3290.98348595,3535.97209205,3273.04943033,2973.67788248
1965,665.0,587.56027251,746.716447254,798.503815675,742.319046942,666.917656502
1966,1921.205528,1695.57454513,2243.5983885,2394.80371532,2229.33939738,1967.34287775
1967,550.712968,456.779571619,510.117584797,551.05285789,507.072437939,484.745581372
1968,2076.564385,1939.07872416,2362.88716032,2540.87760112,2349.98782347,2149.55728654
1969,163.488398,185.068233215,252.710996062,268.820184628,251.507696701,215.815940288
1970,890.74548,1067.82566828,1089.92880906,1189.43069926,1081.25850768,1085.70754818
1971,5222.573477,2209.98641567,4340.8195929,4509.08574759,4242.38850385,6041.02676646
1972,1549.70579,483.000185367,1007.05003707,1039.39583551,979.279830346,1500.500699
1973,253.797755,238.231513148,294.007290286,310.212287962,290.648083812,268.448407946
1974,692.386763,519.561092206,677.445369316,719.064986939,671.725262954,600.155640197
1975,897.679736,275.953385301,314.242962194,329.117674613,308.985147179,301.40895984
1976,448.0,407.683273511,463.388863922,500.15696251,460.86033899,436.137430725
1977,567.467531,514.000906943,560.201608947,602.537694735,555.06461419,538.574152366
1978,1548.721561,1272.1761889,1338.62128795,1456.05674859,1328.67840958,1311.63908573
1979,525.125443,537.370297657,697.473153495,740.643919285,691.629748163,619.13379564
1980,632.489989,588.222558696,587.409681373,636.866393348,580.524035038,595.630652075
1981,232.849489,212.630926253,258.645333688,272.398109818,255.431314989,238.163467913
1982,769.76225,774.880518585,864.870125143,937.433660817,860.790799852,814.74803902
1983,2092.94233,2209.92141678,2391.34244422,2598.84495729,2376.73169287,2305.75515224
1984,790.431274,732.457561031,831.120374983,894.417280701,824.737457743,784.678164186
1985,522.485638,441.209780957,523.988809462,555.691873314,518.265068727,486.737973389
1986,962.168914,825.236846628,956.407244041,1025.68232642,948.700004712,894.177200088
1987,691.455975,765.695154186,764.6422519,837.526316518,759.136694469,770.245159957
1988,1968.365241,1890.30127589,2125.46091953,2297.70891286,2112.1809903,2011.22955897
1989,1231.057816,825.546051964,1200.47156467,1267.84452594,1189.15308373,1061.47500824
1990,554.512958,513.005439651,654.37926458,694.948982097,648.726671563,585.78124969
1991,356.707013,473.738899748,382.148963345,424.362335139,374.611055351,430.912810429
1992,1915.889917,1709.40625447,1644.41384706,1809.39036329,1630.01844036,1690.44345084
1993,137.281332,164.742043245,239.867136075,250.963457122,236.980152618,208.340113516
1994,255.981857,298.27619405,263.316033949,291.125084973,259.657352825,285.006571393
1995,314.0,374.658687387,350.702534271,382.559962216,345.743923853,368.764102231
1996,299.293303,240.662798952,326.101995868,345.734384675,323.848534642,283.348239766
1997,3204.084019,2370.34131749,2484.48635783,2710.21717251,2468.62829647,2435.47810404
1998,542.811668,370.532016695,410.75638922,439.562337466,406.903646565,388.646819935
1999,1454.726867,509.151569432,915.167052489,950.938564145,898.431513025,1094.09343823
2000,1267.410387,1209.81315243,1750.52418573,1855.42639454,1736.26455544,1543.09507631
2001,278.92733,511.539057068,352.102526934,400.889030629,341.533776931,435.591236065
2002,313.808478,304.553660506,331.065564628,353.853478414,327.367084331,318.954865565
2003,1102.485329,1239.67821058,1159.37330451,1280.82369582,1149.1577254,1210.19763112
2004,1370.70476,1686.7546601,1818.8845616,1980.15882835,1808.96557357,1752.5134583
2005,878.770017,851.329726883,1009.00271631,1082.44266267,1001.72866586,932.143778688
2006,2505.733814,1923.51194006,2868.34848328,3027.77932926,2840.35614616,2637.3907773
2007,1914.225642,2116.64843549,2466.02933877,2659.7335729,2451.72858154,2286.54379771
2008,1508.380462,1453.23171114,1744.10057694,1877.73278878,1734.71035989,1597.64299389
2009,1257.083687,819.731544873,1330.06317115,1393.28511147,1312.57610048,1354.18065922
2010,1457.150631,1300.74504495,1633.80423716,1751.26111873,1624.45047011,1466.38926831
2011,1992.004252,1665.44788863,1770.10597961,1927.03936244,1759.22436449,1719.94152966
2012,620.889798,704.94345781,625.92191945,695.516505041,619.405484676,672.983630694
2013,593.557622,446.083495082,503.95551852,544.371033446,501.176640841,475.742775495
2014,593.608978,335.981909665,278.284379007,298.549201959,269.82443023,312.555561886
2015,351.594737,287.224626463,397.585042619,421.34071029,394.716991026,342.094590889
2016,836.876628,839.914766946,988.071639937,1063.71602417,982.386660609,914.336429027
2017,1447.431778,836.520095848,1268.53187363,1336.19243372,1255.19118297,1190.66583764
2018,420.743617,372.762667517,485.271032219,516.127830405,481.957165295,429.385425458
2019,1483.685777,1152.24563024,1394.14759935,1492.18172277,1383.88252858,1275.88481168
2020,340.346405,348.987582643,471.870500926,501.278727555,468.665887603,410.172128032
2021,267.467531,252.596865674,262.568679495,279.234178466,258.581783419,260.084400494
2022,318.251787,325.325426083,340.141516491,364.115070961,335.546923571,338.182994324
2023,680.227692,500.748563152,688.348204757,723.75762761,680.96628564,597.427412876
2024,96.0,79.6926792037,106.48603632,104.566897389,103.116473005,97.6800480289
2025,2132.917129,1882.33112865,2211.91296441,2385.05135786,2199.62197581,2046.57808623
2026,392.624469,370.556926997,376.791655058,412.177889414,374.603212502,375.678754696
2027,660.052946,562.919060752,657.98684593,706.263182344,653.598095763,611.831280448
2028,1042.612763,847.929649493,1050.95001276,1125.26130862,1044.67697669,947.196125031
2029,1445.637561,1122.55156792,1166.75499127,1272.35141017,1158.93809038,1149.95500293
2030,969.047377,851.213680931,1261.41105064,1332.54199843,1249.880765,1144.29429284
2031,1330.084404,1018.3070725,1346.40825855,1432.88899237,1336.34665369,1183.13564217
2032,1117.066612,1011.65128302,1047.97897342,1140.78854578,1040.14628951,1036.27155134
2033,1537.976078,1414.61966048,1559.27663224,1692.76274943,1550.65118909,1488.43562463
2034,524.617954,486.738816179,703.994922817,743.492628323,697.827957073,611.72136581
2035,269.101239,208.717655956,312.533372897,324.537626349,308.084590989,278.066485557
2036,685.977362,612.436041205,696.498938805,752.800377262,692.76734895,654.797359894
2037,603.74052,668.12695267,723.592989545,780.646088627,717.180072433,700.623748979
2038,2015.380035,1925.00338146,1777.07030984,1960.24059472,1757.9343217,1868.91237961
2039,1216.574583,980.229899499,1201.16528011,1290.1289535,1194.56787738,1090.1155048
2040,623.537713,576.737656684,704.271128052,753.229816581,699.085360064,641.837415835
2041,927.649941,782.279255949,1165.41931096,1231.82524854,1155.227559,1054.99064347
2042,985.0,948.676391748,1245.03804097,1328.61280412,1237.14170747,1096.07864022
2043,300.857873,171.286964737,211.129241051,218.473264354,207.395473292,195.216069546
2044,1691.489499,677.459750664,1150.2445605,1196.19379606,1131.7130964,1223.16741719
2045,2208.083113,1914.25110446,2634.64785446,2798.93719158,2614.34135083,2272.71254522
2046,556.065196,452.027604042,453.158902597,490.356988233,447.636579808,458.983327704
2047,591.996068,530.239684631,540.739115039,591.164702063,537.326865551,538.357344642
2048,132.021919,102.271640333,160.542552548,164.803324611,157.69799263,149.432647526
2049,2138.98941,2252.18449456,2089.84271836,2313.20879815,2071.23911706,2189.62586303
2050,289.058726,352.926751111,423.717600448,450.915555993,420.163649915,385.143912084
2051,227.760717,229.152156811,287.875037027,302.41540089,284.316054729,261.119049477
2052,159.752209,180.71522552,193.111195693,202.99920518,189.496390649,191.773521167
2053,1488.0,1878.38528793,1416.83152841,1612.2801021,1391.01974708,1666.37327687
2054,2090.917378,2021.39877085,2197.79661248,2389.08418357,2185.08421473,2112.94533145
2055,1070.591517,987.31677706,1309.11537728,1395.1132465,1300.3972381,1147.56994072
2056,251.99301,292.774526649,343.567313807,369.602461509,341.825338067,318.288332021
2057,136.457768,125.320272951,183.956227878,190.034674348,181.089749956,158.634522382
2058,517.654323,369.873406585,372.752756357,399.745561046,367.106201428,378.510206115
2059,1189.959403,1132.66054562,1161.03114777,1269.10140782,1153.86700741,1146.35196505
2060,1072.894409,931.346979724,925.986252143,1012.93600334,917.924741751,936.041312939
2061,493.689573,477.334776071,510.437493628,554.768879391,507.474204867,495.587884471
2062,876.78225,734.941089287,777.530168709,840.79793899,770.353245243,762.38333071
2063,2657.0,2450.80521506,2467.50727896,2704.00173188,2450.70664851,2466.07078532
2064,2051.278329,1650.49247079,2535.12389161,2671.58721262,2508.33170565,2427.352252
2065,1727.289779,1056.18009657,1203.82044447,1296.43040475,1195.07440603,1133.13205102
